dgrp584,dgrp721,dgrp227,dgrp627,dgrp391,dgrp897,dgrp189,dgrp879,dgrp738,dgrp303,dgrp93,dgrp386,dgrp737,dgrp395,dgrp801,dgrp705,dgrp31,dgrp91,dgrp765,dgrp385,dgrp362,dgrp911,dgrp321,dgrp26,dgrp802,dgrp818,dgrp776,dgrp859,dgrp820,dgrp304,dgrp437,dgrp563,dgrp373,dgrp595,dgrp732,dgrp208,dgrp105,dgrp517,dgrp850,dgrp790,dgrp309,dgrp486,dgrp313,dgrp217,dgrp100,dgrp808,dgrp786,dgrp318,dgrp787,dgrp559,dgrp805,dgrp354,dgrp551,dgrp319,dgrp153,dgrp59,dgrp855,dgrp390,dgrp228,dgrp892,dgrp822,dgrp405,dgrp382,dgrp853,dgrp195,dgrp913,dgrp75,dgrp440
1.57436627510755e14,1.0264927251531316e13,2.120045951764467e13,5.780244280014519e14,1.1990836437211533e13,4.5009088006819164e13,1.542318440426332e13,1.933693209514851e14,2.1679023657128933e10,7.524042855105953e13,0.0,1.419830761288372e14,5.853879587569919e14,1.0009853929045703e11,2.3795679318337195e13,4.141714304467614e14,6.2669585793861625e13,5.2023719572573925e14,6.777853280532596e12,1.1860497327009172e14,2.7573453619622164e13,1.3688252894469488e13,2.7999587662669947e14,3.00561701790588e14,1.882263623229612e14,3.606695974841541e14,6.521346160331446e13,2.065003704201685e14,1.1817981220245941e13,3.831958211950844e13,1.432214981097972e13,1.048169009499021e14,7.978212382665681e13,1.4093028140184244e13,3.9913268427239164e13,2.0898375211720133e13,5.970202161514937e12,1.2164121292748442e14,6.685713946418914e12,1.2483282945320822e13,1.6313587117376325e14,6.934971266947631e12,1.0113421969039536e14,5.958381352743185e14,7.17901824115261e9,3.43135451506388e13,3.054138310546535e13,5.397244388447072e14,1.0579474950828658e14,3.686004089257168e14,9.05524192320689e14,1.3681674053464098e13,2.5838009334622422e14,7.21493832220135e13,8.491440051327103e11,1.2779861104340424e13,7.315390750174492e14,1.0084025324899019e14,7.987250419429347e13,2.1080576968912874e12,9.764453844466889e13,7.456241502826661e13,1.030082301031597e13,4.259841609156742e13,1.2615921828926572e14,1.807496153005471e14,2.4866530579287562e13,1.965565148844882e14
3.222027816236659e11,1.8457451004032525e14,2.2035191882233878e14,1.043950406977994e15,5.7690409469553945e13,2.1889339411109984e13,5.152479869251695e13,5.383354173188505e14,1.1748900711781383e14,3.422924772658897e14,1.146384046230194e14,0.0,1.2173866137279877e14,1.0863149050789195e14,2.2771348403412012e14,8.406344030810271e14,3.175630599943116e14,9.735592800530855e14,1.7020515872895472e14,4.199538334265983e14,2.3794008111478147e14,1.9687990695703722e14,1.873791058454636e13,6.909012566747625e14,5.306007615951437e14,4.0422648934234836e13,1.190684499843334e13,5.5787318268194175e14,1.9032785611327322e14,2.6466881702611785e13,5.338302945833006e13,3.962645472686712e14,7.187357975957065e12,1.982516295921659e14,2.530199297729325e13,2.1947454805367125e14,1.664737902055621e14,4.250706033399946e14,1.6978910441475938e14,5.673359209489803e13,4.921188058221724e14,6.9566214452009734e13,2.7906516590376504e12,1.0654076787804454e15,1.162745266977652e14,2.5505662971250166e14,3.296035318335933e13,9.974376935473395e14,3.979708367585478e14,7.816691085498388e14,1.4247844672219222e15,5.451273550480854e13,6.325507078138748e14,3.3633238484684194e14,9.75930403646753e13,1.9374374689684528e14,1.2257175303255898e15,2.8347344659248735e12,7.163010076221689e12,8.840325584557916e13,3.340836743926437e12,3.409913296123244e14,1.8471118817329588e14,2.7461797619985588e14,4.32623657164086e14,5.192677887590045e14,2.3066684847964103e14,5.431048651502043e14
2.3219546408500875e14,1.2848544453848098e15,1.4195640226112465e15,3.9824821548318115e15,7.356605452802009e14,5.233244443449144e14,7.030678862612236e14,2.484599280414205e15,1.0141637753711816e15,1.849120755364658e15,1.0019321067995791e15,2.580652204415776e14,0.0,9.758998742866361e14,1.4466731662279812e15,3.396345165316905e15,1.764849592977045e15,3.7814200120426215e15,1.2291545793696235e15,2.1069146980203878e15,1.4840285614624442e15,1.3317828289121962e15,9.52953661366142e13,2.952228017032974e15,2.4603778792549855e15,4.634295813745561e13,4.447205815181222e14,2.545535831505294e15,1.3068794473245072e15,5.548264489012529e14,7.130082858633802e14,2.0292675145090608e15,3.987105257841746e14,1.3369732288699448e15,5.4700148754208444e14,1.4163203473858262e15,1.2145180914958658e15,2.1235836634453242e15,1.2275262616825418e15,7.306735311677882e14,2.338993258655197e15,7.956952303232356e14,3.421253565111532e14,4.0434217113517825e15,1.0089618376990769e15,1.5458156459769935e15,5.964954379456314e14,3.849829193120498e15,2.0348872237018188e15,3.222916789297808e15,5.044077255537795e15,7.190005587585466e14,2.7754675339276675e15,1.8289185249403375e15,9.270657025146845e14,1.3198859928641348e15,4.4941004113320695e15,3.4283359430331994e14,3.984463138066282e14,8.85289485388173e14,3.506485491319492e14,1.8447160641364482e15,1.2853794396982085e15,1.6154012765520412e15,2.1481256701719838e15,2.42478445207909e15,1.4574966491460472e15,2.4995070107331665e15
1.5389388382209516e14,1.2748275840880338e13,2.49095434745916e13,6.103794186558378e14,1.018414438878705e13,4.2037722389113484e13,1.3412741503948629e13,2.0807805522734038e14,2.2111854821864142e11,8.315080092467803e13,1.0297356550771284e11,1.3840768244324769e14,5.865550305826452e14,0.0,2.775745651514626e13,4.394176586851561e14,6.972567306658203e13,5.501295333177047e14,8.77018106618785e12,1.292036504027327e14,3.1886512019923062e13,1.6592709303610979e13,2.7724862814953456e14,3.205825818209189e14,2.0266619597771744e14,3.587694837099748e14,6.193282614078488e13,2.218885454621373e14,1.4498150457032588e13,3.549365898924267e13,1.2373020935071047e13,1.1459476728243392e14,7.636233333753698e13,1.7044459412971137e13,3.7050180305015766e13,2.4577352684385555e13,7.835161600316184e12,1.3241726292619453e14,8.663836997686651e12,1.0644914999467906e13,1.7623855281245403e14,5.52292006761072e12,9.759574106358775e13,6.289440938583214e14,1.65512447755706e11,3.921514004213161e13,2.792418578575808e13,5.704520066191428e14,1.15631715615626e14,3.917877118346177e14,9.512236769231845e14,1.1769861530262271e13,2.7636761519030662e14,7.985377612233627e13,3.7667061845767206e11,1.557694319174156e13,7.702592821545334e14,9.730285219706738e13,7.645201722426884e13,1.3264671468988462e12,9.411976098289794e13,8.242781551296922e13,1.278884592111431e13,4.817342879587674e13,1.3719714576113519e14,1.9479553315163025e14,2.8929726801846504e13,2.114310846322946e14
3.457674644720379e14,3.191719744763869e12,8.529438811605676e10,4.1820641527053906e14,7.922047965372192e13,1.5288152451500616e14,8.828884690916106e13,9.280364613493277e13,2.5485487732217363e13,1.6408841702805941e13,2.7096543022826453e13,3.211522546057707e14,9.624799621412164e14,3.0725392328091758e13,0.0,2.72628719867572e14,1.0512013836232146e13,3.6610591380214144e14,5.891760958135762e12,4.116492552790589e13,1.5839591130385345e11,1.5810315110817698e12,5.318288471413308e14,1.767488628559132e14,8.901551235105327e13,6.48781158017001e14,1.910708844646015e14,1.0259703938445225e14,2.362399411117453e12,1.395026798187491e14,8.544892457625498e13,3.2714040127574625e13,2.1717685741001828e14,1.4386617138685117e12,1.4273293986066503e14,1.0704864504690329e11,6.749944476248596e12,4.308349300638708e13,5.98410412732072e12,8.056323788578277e13,7.096631527303812e13,6.424966144154769e13,2.5398312718405175e14,4.3440669370750344e14,2.616341941240462e13,1.0929430091404183e12,1.2327040623258689e14,3.835941414053084e14,3.329822124864282e13,2.3353697030685762e14,7.239257474844855e14,8.376877533170139e13,1.427418114341292e14,1.4889224930134812e13,3.830077939434096e13,1.933882860163173e12,5.596338444122272e14,2.534858915634488e14,2.1733596560398894e14,4.5627087467354e13,2.480649155568924e14,1.6071946545171945e13,3.1704148334137505e12,3.09514110346486e12,4.597349716054267e13,8.355946099601442e13,1.341852711165018e10,9.516501130345475e13
1.4033709839372548e15,3.812503357437159e14,3.215164774739481e14,1.7664094403765246e13,7.353299493226402e14,9.494596575843292e14,7.642927710231436e14,5.38676163780198e13,5.292872513161049e14,1.7680177592642453e14,5.370298063310822e14,1.3499940672052782e15,2.5729749875125585e15,5.5385712602071444e14,3.1043742861387994e14,0.0,2.0049112191998072e14,7.830827049344105e12,4.0841895678966644e14,1.16053070953755e14,2.9565232485615775e14,3.5951892553951356e14,1.783191331135809e15,1.1782705261593533e13,5.7024338156032164e13,2.0069764606025215e15,1.0477815829042972e15,4.638501312643649e13,3.7092307132097275e14,9.134160491393246e14,7.553300249138979e14,1.3261558174054648e14,1.1118798894894771e15,3.5717779520492406e14,9.222068899335462e14,3.22862261632287e14,4.158175770393628e14,1.1267959297533072e14,4.0923659618351625e14,7.396834050941548e14,7.447523912596597e13,6.850046133150469e14,1.1989109262847712e15,2.1358433981451348e13,5.3256743358496744e14,2.7237067729194047e14,8.682947719742291e14,1.0760558716721857e13,1.3136897706238911e14,1.7214683649301938e12,1.230271551189145e14,7.499826058063814e14,2.3718980146192305e13,1.8229589712018475e14,5.867636057539858e14,3.649312776078216e14,5.813266001690771e13,1.1977578374950355e15,1.11226401569055e15,6.163897923701445e14,1.1851488679229412e15,1.77989935274747e14,3.810014904783995e14,2.4780744640296534e14,1.0782662960617628e14,6.1856156829137336e13,3.0609688032388594e14,5.197681064905139e13
3.816833802259758e14,2.0241262705344953e13,9.998071895084932e12,2.370116889715347e14,1.1801955960656623e14,1.9495770202266775e14,1.2785044251644588e14,3.2695339817908457e13,5.501497887839186e13,5.232860182612721e11,5.711997759990913e13,3.58482227802303e14,9.398193758007732e14,6.177687117509056e13,8.4139775407015205e12,1.4093150752522762e14,0.0,2.021410620767275e14,2.5728104480198176e13,8.062417734207404e12,6.475092806778248e12,1.6205633422539094e13,5.537925023920262e14,8.088368841550156e13,3.0694363203244e13,6.599102331345868e14,2.3309406066377962e14,3.796206868719615e13,1.8282345887808707e13,1.8137677559434084e14,1.2478656038470397e14,4.912539303609304e12,2.5873399990315966e14,1.579091115184788e13,1.8466801233351984e14,1.0197822340302193e13,2.730134976504347e13,8.830887819343043e12,2.590036158714073e13,1.194841840382225e14,2.1493048863306496e13,1.0144331373113789e14,2.9442222442162006e14,2.479423517596126e14,5.5903814618129375e13,3.8626940909068755e12,1.6470741637358406e14,2.137946528390865e14,5.116242984813238e12,1.1602357415498017e14,4.4820706263451506e14,1.2296771540866198e14,6.0656397015003984e13,3.041488150428574e11,7.119174194662264e13,1.717966419538825e13,3.335699119121274e14,2.9394322082563975e14,2.5888936587222175e14,7.99936187324627e13,2.887158062714874e14,4.7058048190360724e11,2.019321059726061e13,1.7601602416691633e12,1.0020017246127928e13,2.7851719914049406e13,7.823487709946938e12,3.395328866071275e13
1.308426036638843e15,4.022966477931688e14,3.4687216737724706e14,1.5923911304217415e12,7.224207099048122e14,9.119744156343349e14,7.481900693334882e14,8.296435810206792e13,5.375229948371154e14,2.0911585693314675e14,5.4453056395634656e14,1.262088210113185e15,2.312497493527291e15,5.5974189144670575e14,3.3652073277775575e14,6.321355879027789e12,2.3213691061489453e14,0.0,4.273173330126794e14,1.4867440303201988e14,3.226668960793029e14,3.8220316257754644e14,1.6365656294097075e15,3.134093739907056e13,8.647033882413105e13,1.8288314168267645e15,9.983743271722291e14,7.453502998300853e13,3.927570893318378e14,8.802106251496714e14,7.402204752919162e14,1.6540153065897972e14,1.0545238327042776e15,3.8003393873409825e14,8.879624252745179e14,3.4812790411149056e14,4.341130800865126e14,1.4523859510911347e14,4.2806871193728694e14,7.262971176375145e14,1.0542976377145414e14,6.775295012463785e14,1.1305636090732418e15,2.68318605412082e12,5.404924675474192e14,3.0075166482656225e14,8.403717081829189e14,1.8751595627054965e11,1.6415011103250878e14,1.3638690074550057e13,5.552233840743976e13,7.354635209868679e14,4.747139058905689e13,2.1447717607506516e14,5.894183019282608e14,3.8721463002700044e14,1.8801744915436902e13,1.1295575443797795e15,1.0548599350890356e15,6.160625279829631e14,1.1185539006895094e15,2.1027650275233956e14,4.0206697599962175e14,2.7748171163853238e14,1.402769842224419e14,9.178678607624808e13,3.3245841166202494e14,8.085087080610177e13
1.751977193615927e14,2.751865619464528e11,3.0558762902052236e12,3.5079561115420544e14,2.8086123493130004e13,6.6186896844622086e13,3.2551579713412184e13,9.749683457714667e13,4.60449448946385e12,2.812765304994444e13,5.173079056025821e12,1.608926180115573e14,5.4811154096080656e14,6.506800645068698e12,3.948992333571445e12,2.4040560611102056e14,2.1544357078922176e13,3.115922159954873e14,0.0,5.2416545797688734e13,5.350146156720649e12,9.173642191340323e11,2.8537311991965206e14,1.6567466247309594e14,9.431140289792083e13,3.559202357186867e14,8.703848353898162e13,1.0567336887985161e14,5.3125053128317e11,5.902030642804459e13,3.1143841122248703e13,4.4486416335457914e13,1.0156192637062614e14,1.0104939960914221e12,6.074300756673877e13,2.9561476703949473e12,1.9546412746829037e10,5.4183432027429555e13,2.4063679622981215e8,2.874170893866593e13,7.89253244278203e13,2.093146436983776e13,1.2232722902495134e14,3.629305270376108e14,4.84184091846771e12,8.083217115366073e12,5.044553818372542e13,3.2478345570107956e14,4.5043399148069336e13,2.1020334301998856e14,5.767119774983968e14,3.0314882606950355e13,1.3849755362678808e14,2.6483972721420617e13,9.483218726524145e12,7.202921412116132e11,4.560216270833683e14,1.2204473860475931e14,1.0165100786702919e14,1.255199713754445e13,1.1896822878689073e14,2.7765838306626695e13,2.803405982836808e11,1.1747983902439855e13,5.682517039883801e13,8.969874572143077e13,4.3349035606304346e12,9.947584052118392e13
3.195454078228384e14,3.4369437468077023e13,2.298626853892428e13,1.0061122715067419e14,1.198396337593927e14,1.8017395867264056e14,1.2772084504942647e14,5.288193406476384e12,6.713862207816752e13,2.857690902698705e12,6.899150633015061e13,3.0255248533148175e14,7.160530043221895e14,7.30582896112448e13,2.1028305689383504e13,5.2063230410293195e13,5.145490958446934e12,8.262435254826697e13,3.99488400083928e13,0.0,1.8500408314961914e13,3.0078101862708594e13,4.438696289640204e14,2.4170747969934105e13,4.655319481217892e12,5.19408408788266e14,2.092414459491722e14,7.042613016414607e12,3.231014318180287e13,1.697121046288401e14,1.2527143853369123e14,2.477183863995128e11,2.285689580479754e14,2.9625524387249805e13,1.7225345970389975e14,2.3227662978199992e13,4.150662195353043e13,1.1160808815410524e10,4.012021443120857e13,1.2101792516966466e14,2.0600319403380435e12,1.0639093333346878e14,2.55236209366241e14,1.0631511772040272e14,6.792217080374556e13,1.4733793782021691e13,1.5677659197658853e14,8.85972244506339e13,2.1286688705963428e11,4.015366692400742e13,2.144646467212733e14,1.2381449895791281e14,1.5629970878991207e13,3.3408105517947266e12,8.116066011524622e13,3.1131801413426832e13,1.5183828002668962e14,2.5487989733770612e14,2.2868561449725284e14,8.861340752608239e13,2.5098872475565906e14,2.959589721898566e12,3.431940401749168e13,1.1077233920122072e13,6.7826661632485825e10,3.7935057663153774e12,2.0275843439619543e13,5.696117134086019e12
5.5157550589301956e14,7.296955973313051e12,7.280768996936178e11,6.148176779783752e14,1.3220853633024933e14,2.490571502072047e14,1.466779017480411e14,1.3042019593821847e14,4.53555369664705e13,2.0402176222362223e13,4.801017763918839e13,5.1311675985498306e14,1.5096973677610105e15,5.396984268399748e13,2.4219787845183472e11,3.970134252808917e14,1.2369636590547904e13,5.3675450398177425e14,1.2205366972965447e13,5.537716692738208e13,0.0,4.190077798013456e12,8.415120433525179e14,2.5432191079546875e14,1.2486967981521448e14,1.0232728445703235e15,3.092261408824769e14,1.4479180268577622e14,5.725167348114988e12,2.2792645892206397e14,1.421500386317835e14,4.330275849467755e13,3.5025644397979306e14,3.901855450729942e12,2.330312237570701e14,8.040985827649921e11,1.3725432442942396e13,5.8130881436463305e13,1.2369627382731318e13,1.3435312451771077e14,9.850132868554836e13,1.082400212741098e14,4.0799611490385994e14,6.391114740407501e14,4.647332499802129e13,6.409703054899783e11,2.0224403013427738e14,5.6294544231256944e14,4.413412990745271e13,3.3873604110302956e14,1.0744255025021118e15,1.3946981998799306e14,2.0396259303803556e14,1.8312420054540805e13,6.633901459056442e13,4.891790824881819e12,8.271669866845001e14,4.072168122032104e14,3.505063000665924e14,7.823033319298238e13,3.987194553122351e14,1.9937915691137195e13,7.257110053025383e12,2.833618486132702e12,6.2286296229748234e13,1.1688449904291388e14,1.217281461487177e11,1.3388264813279244e14
4.153092230465151e14,3.868618111866144e11,1.287542133098641e12,6.510600856062082e14,8.071462058729327e13,1.7045360074901025e14,9.152195304900367e13,1.6388001580912966e14,1.985602363981028e13,3.8930701445083586e13,2.153603718178887e13,3.836415306616295e14,1.224212118491149e15,2.537681221595101e13,2.184452060724113e12,4.3623577294261156e14,2.7973871697234582e13,5.745015266224624e14,1.8910482804276455e12,8.135335549849738e13,3.786149089319636e12,0.0,6.568637454268416e14,2.925852078081414e14,1.5795582742588578e14,8.100794446387225e14,2.181513877133651e14,1.791330250880525e14,1.080278610345758e11,1.5389138966847256e14,8.812751082212656e13,6.725748723249068e13,2.5104498164286278e14,4.639663132903749e9,1.5788210160148822e14,1.1955342013884849e12,2.483412517986253e12,8.451775252051789e13,1.9527994950776853e12,8.230887010856698e13,1.295063348459063e14,6.310500451933363e13,2.977295868495526e14,6.748065843380812e14,2.056092927072953e13,7.326991918139792e12,1.3392527287850619e14,6.002337025491481e14,6.824128374009811e13,3.7795197599425256e14,1.0958921386652751e15,8.612344620513978e13,2.40917871083514e14,3.616354327758847e13,3.359985866297225e13,2.4532348407943226e10,8.576062602092139e14,2.970968056493236e14,2.5124606214420788e14,4.175566207640479e13,2.9020156747372144e14,3.831998991449421e13,3.7817790930221735e11,1.2573724914377266e13,8.9263267245995e13,1.4939686303121147e14,2.6054815484810576e12,1.675657970237267e14
3.770930302374027e13,8.555200623430611e14,9.799363408006952e14,3.578528114310761e15,3.790297381935885e14,2.1627732920967562e14,3.5296212988458006e14,2.0204848564601572e15,6.13300055122427e14,1.3893944355731715e15,6.026477376133491e14,4.995046144384943e13,1.1983651451747297e14,5.80073853101775e14,1.0052359357197225e15,2.959999149442306e15,1.3077591348950052e15,3.3653052229213435e15,8.047630096684328e14,1.6423835922638865e15,1.0402316975692509e15,8.986062090536784e14,0.0,2.498336184964275e15,1.996005586293115e15,1.0976064677387387e13,1.6132665722214422e14,2.0821978174962682e15,8.757061845322178e14,2.3923433274055538e14,3.608764797958833e14,1.5657012094711102e15,1.3098202839015692e14,9.033890035175891e14,2.3348680299524572e14,9.769147849092726e14,7.914974940097745e14,1.6588960688915735e15,8.032856948942662e14,3.7501939314402656e14,1.873782196288269e15,4.278861083648415e14,9.594293831512048e13,3.6433519758163615e15,6.08766285835142e14,1.098442136871874e15,2.7031093999658553e14,3.4377363155222015e15,1.5712377742842585e15,2.778918406866938e15,4.719191322179442e15,3.656628422474706e14,2.3166073443726465e15,1.369772686063629e15,5.3809980037042206e14,8.876565083577598e14,4.1253854012466855e15,9.636376427859444e13,1.3081223555788873e14,5.026025206385445e14,1.0103918587054183e14,1.3851136029153678e15,8.560004789656014e14,1.1644604046851985e15,1.6832393351473358e15,1.9600868851390905e15,1.0153599756998416e15,2.0355657818839188e15
1.6988669486073602e15,3.799593257823848e14,3.083857825043968e14,8.553259625775519e13,8.229715455431199e14,1.0998928824990724e15,8.601362012449479e14,2.239324720368305e13,5.6208840031033856e14,1.4274960942246044e14,5.71758875743669e14,1.6278024743770055e15,3.2812148066525355e15,5.928177321224991e14,2.952705431082483e14,1.7286458803953344e13,1.6881421649105366e14,5.696005431369726e13,4.129318830033765e14,7.904540642292308e13,2.7785671999468375e14,3.537641889922602e14,2.2080975580743738e15,0.0,2.4889335530968066e13,2.510514287909763e15,1.2284679364317992e15,1.6741551369508469e13,3.674900042686662e14,1.0529609295653082e15,8.486243879071176e14,9.585996623697514e13,1.3126825792173458e15,3.5095231838830694e14,1.0643967139771259e15,3.099826130749192e14,4.219510441342176e14,7.568479699792723e13,4.1392779968474475e14,8.285512193017332e14,3.9629458372335625e13,7.586507216666808e14,1.4274697694788742e15,9.516921149202861e13,5.661838604353188e14,2.506586907910244e14,9.943770114410591e14,6.6112629328301805e13,9.457750292471561e13,6.597158000607507e12,3.094957896541345e14,8.417607556758512e14,3.032135772424223e12,1.4874513909867844e14,6.341550526695239e14,3.602725416432974e14,1.7936649195042294e14,1.4259458158079182e15,1.3131881240419525e15,6.715363569755719e14,1.409286752525129e15,1.4404351426551744e14,3.796584354676595e14,2.2229422922668138e14,7.089266308280617e13,2.8821343296200406e13,2.901474993760602e14,2.0928204986948973e13
6.115360676066339e14,9.801149664383534e13,7.364314932624216e13,9.444511727920956e13,2.61678379492138e14,3.698909793816779e14,2.7601649045511478e14,3.0719600206215412e10,1.632719641798489e14,2.256320750400683e13,1.6683365822322316e14,5.824753356852644e14,1.2741205740162632e15,1.746170025760655e14,6.928722055323012e13,3.898030423727471e13,2.9849059200533645e13,7.322333802610864e13,1.095242976570756e14,7.093490430459195e12,6.356500340212824e13,8.898588101023316e13,8.219645383288888e14,1.159677556042924e13,0.0,9.483906594697819e14,4.210356059629944e14,3.751260316601962e11,9.37010051001787e13,3.513491243896742e14,2.7156823573034872e14,1.074355931685112e13,4.5478143432368225e14,8.802394091394572e13,3.558604509387782e14,7.417606964472188e13,1.1270049022982602e14,6.415851334307538e12,1.0987447344067442e14,2.6382678722410578e14,7.95044033266531e11,2.3702699671215994e14,5.01054438450411e14,1.0129259434289498e14,1.6477936306538675e14,5.4782964650817266e13,3.283096200900714e14,8.020182367691162e13,1.0451520615540285e13,2.66115669521045e13,2.3758893142206116e14,2.689190313124898e14,4.914212497482049e12,2.4202260747802223e13,1.8999744223808634e14,9.121765707369894e13,1.574328090793647e14,5.004381626815035e14,4.549845529833535e14,2.0401350645278425e14,4.937046453929064e14,2.2914912921476418e13,9.790719034101764e13,4.585651176379539e13,5.484400165744919e12,6.714985776103215e10,6.759627972540471e13,7.993082507513403e10
5.923889229119907e13,7.027867168694298e14,7.942757013455634e14,2.641908368929218e15,3.440059616081136e14,2.1521553194272528e14,3.237353036112838e14,1.543899573052337e15,5.225444610856338e14,1.0918936759637148e15,5.145352363696546e14,7.142278878612012e13,3.862734241160954e13,4.975343514267873e14,8.128081231223896e14,2.2081552907937345e15,1.032902301423645e15,2.492633334810044e15,6.652751701083832e14,1.2738603945731905e15,8.384069853373459e14,7.345399592681682e14,7.275123145196253e12,1.8827341909748372e15,1.526474770143588e15,0.0,1.6998795802777472e14,1.5877961508798052e15,7.17673083878061e14,2.3377328001210016e14,3.2990099809196706e14,1.2188292946471e15,1.4435576560533588e14,7.380599717814549e14,2.2914276524389522e14,7.920608413832584e14,6.554514425749276e14,1.2856976383337128e15,6.641815728766526e14,3.408942965391346e14,1.4393606719998905e15,3.8173245286607756e14,1.1388606909484105e14,2.687243628427591e15,5.1913664279295756e14,8.80899175382589e14,2.5864875236138934e14,2.5433690666078135e15,1.2228060110581852e15,2.0807077894035918e15,3.4369395572151485e15,3.336249362798389e14,1.7541465843218725e15,1.0777279771306569e15,4.6581439756677456e14,7.264777409828892e14,3.0237355675166055e15,1.1425924023400431e14,1.442106349937425e14,4.388685487278981e14,1.183916798982618e14,1.0888038797132194e15,7.031412079749879e14,9.289675301668516e14,1.303140451742705e15,1.5008937712892372e15,8.202179449653881e14,1.5546308433780112e15
1.1008164322828977e13,7.003303415742954e13,8.850402224396528e13,5.678314910105289e14,1.171235710700907e13,1.028058908308235e12,9.472449382318693e12,2.6597207953313225e14,3.7218940213414016e13,1.5443368080454316e14,3.5897971939214055e13,8.117752531411982e12,1.4302942086305353e14,3.3140232257570457e13,9.236584218773775e13,4.448208829916277e14,1.4077731039634872e14,5.2505548965608544e14,6.2775043725883086e13,1.9801023780643662e14,9.776124266069123e13,7.632606415582327e13,4.12597792795487e13,3.554816699489253e14,2.6148589123419744e14,6.559114779504554e13,0.0,2.77329028076115e14,7.296689017833064e13,1.9563625789542178e12,1.013571675423649e13,1.8461851784458753e14,4.039127069442307e11,7.703167845131948e13,1.7008531380933967e12,8.804504136507733e13,6.090768166066819e13,2.0091308810504194e14,6.2566459640381055e13,1.13576216516135e13,2.392541048733153e14,1.63026427883634e13,2.160381687514844e12,5.809060755374918e14,3.665521655487292e13,1.0686567866677936e14,3.576782645192634e12,5.3954565759739325e14,1.8558038501391128e14,4.094914105060314e14,8.018961661193608e14,1.0544074372501625e13,3.210375399552956e14,1.511314501189307e14,2.8172795294236438e13,7.471584655590161e13,6.790513525638254e14,2.1285990434060894e12,4.0869668006384906e11,2.4149988396543445e13,1.7955079546047285e12,1.5371220186821006e14,7.010255444539231e13,1.173737864050694e14,2.0520449729894797e14,2.549230729031265e14,9.392042011084517e13,2.6874122953894678e14
2.950344471039057e14,5.077108093097512e13,3.883402418087941e13,3.809233424244955e13,1.2949330974860389e14,1.8092704914264088e14,1.3632645174620061e14,8.781544952172108e10,8.237182146482078e13,1.3211218106711016e13,8.408610654778066e13,2.8134897767224897e14,6.056031347235615e14,8.782947389482673e13,3.668786655848686e13,1.4566755804728363e13,1.695985266866807e13,2.899632627524009e13,5.6378304348661625e13,4.929972610859611e12,3.3861425462543273e13,4.636190756484346e13,3.9392496113613506e14,3.5836025289511147e12,1.723365473146111e11,4.532027820981549e14,2.0514742885339125e14,0.0,4.866691017433314e13,1.7213398099898222e14,1.342072368089486e14,6.952592562128488e12,2.2110442543338947e14,4.58912119439201e13,1.7427403333037734e14,3.909629516042861e13,5.7922264361865734e13,4.54527115821282e12,5.654858598140018e13,1.3051760263480323e14,1.0393686942136735e12,1.1772882903891975e14,2.4295844782814297e14,4.10433431806635e13,8.30974530299261e13,2.950541786221402e13,1.6119769123552666e14,3.1978062196145926e13,6.793184374774426e12,9.494902630886344e12,1.0064875337570625e14,1.3294482169901584e14,1.1824586437832817e12,1.4059604683853174e13,9.52159891515659e13,4.745336499631161e13,6.54374970493647e13,2.4266757557910984e14,2.2120041983706512e14,1.0193613003783008e14,2.3948915085132103e14,1.3393548184803752e13,5.072019624786437e13,2.505009153267146e13,4.00982602917414e12,3.4901398306105493e11,3.5853519041418484e13,4.995543912348102e10
1.3156756120100795e14,2.8154168764715946e10,7.008279210071859e11,2.1859398934273656e14,2.4517713843290008e13,5.301024809060042e13,2.7929250502804254e13,5.642159472610084e13,5.574928606952029e12,1.4118308563619082e13,6.085008171748838e12,1.2137428192290161e14,3.931505517538045e14,7.25658792886872e12,1.068206992157066e12,1.4729346021943225e14,1.0328056077496396e13,1.9320619244316488e14,3.5839364129427295e11,2.8599867796753902e13,1.6930270956978052e12,3.5353781651291664e10,2.0949052847240378e14,9.946816977819044e13,5.443257705097482e13,2.5902336583733675e14,6.825131877327959e13,6.153868839278613e13,0.0,4.772994858213767e13,2.685689334054789e13,2.381068576528152e13,7.878510921002681e13,5.1525677433710175e10,4.900158920813339e13,6.618333326348198e11,5.0907105119250616e11,2.9672842804064188e13,3.738113108343993e11,2.5020462429170387e13,4.486647766161913e13,1.8978486544733074e13,9.375993883564764e13,2.2646460562691462e14,5.788752412063208e12,3.0155435929633857e12,4.1374864249371836e13,2.017416564129072e14,2.414550484785303e13,1.2790827082647011e14,3.658046086542616e14,2.622412712781525e13,8.221856190852886e13,1.3164130083556865e13,9.784424391960703e12,9.687208913232e9,2.8700023390074225e14,9.355679820721895e13,7.884955108210764e13,1.2310406613829625e13,9.134350759679608e13,1.3907873896958576e13,2.682252696363809e10,4.913132809642369e12,3.1280650921115637e13,5.155725164584441e13,1.2352875381604172e12,5.765862073061173e13
