KL Female,Bottleneck Female
-0.9003136119233291,-0.3598105481507
1.1701734889954554,-1.1177549244020164
0.7137236849709463,0.6048606145791204
0.7087797955203581,-0.9339241614484386
0.7841126783606378,-0.9339241614484386
1.3459777428044126,-1.107614330688877
0.27416489800138694,-1.1083943763591184
1.3546644296714079,-0.577534896934973
1.0187744123250495,1.944964392189495
1.2054605913529661,0.003590102034310415
-2.0336625558206647,-1.0766725191026312
1.2520327942748581,-1.1382961270517091
0.033499012219667036,0.28516139909155286
0.6821911483269137,-0.16127658091716934
1.3596547908030432,1.0026692225377722
0.7236061932725031,-0.9339241614484386
0.9304609102531528,-1.1242553049873618
0.7063517577769862,-1.1226952136468795
1.1155744141136104,-0.9339241614484386
1.3533274682414294,1.0026692225377722
1.232844953834839,-0.7896961601338716
1.148723150302719,-0.9339241614484386
1.3593518217306202,1.7702341620554012
0.7032198428601515,1.5736199359331933
1.2342532771869752,1.7390431441083398
0.8744834135842198,0.5014245723180633
1.4475236099153181,0.3472439744360695
1.1500857782395406,-0.3501220173442305
0.8695464505474252,-0.1710401267468219
2.4669630321342915,-0.7453198688506641
2.348061919419364,-0.04312776453104317
2.269172136090993,0.40409841974074606
1.728501379545329,-0.3665109307511763
1.0224970649817116,-0.3598105481507
-0.48307652508170357,-2.964123025863628
2.174021291427227,-0.44534985099064134
1.7293618392670347,0.7028795491908205
1.72243024312832,-0.6095995656945506
1.7869188544838632,-0.8992755837650271
2.3583704505386764,-0.06159236230319108
1.2848455034402728,-0.062133601681040956
2.368480917134373,-0.2921658759355948
2.029899974099136,1.4955320181432863
2.218277163439983,0.10611308403446107
-1.0314870373958394,-0.34169356750187624
2.2618428086048974,-0.42352928616589486
1.0413483470824056,0.5815391115976996
1.6949859691351739,-0.05336238395123641
2.367586647681319,0.9562762032813904
1.7398727575234583,-0.45073974774904363
1.933581918330551,-0.9836581647180799
1.7165159329460953,-0.518936063158093
2.1202667974623526,-0.8455944682779317
2.3572759268004417,0.9597832799037237
2.2421986501407476,0.01927588908827572
2.1640122698891675,-0.44057951174063587
2.366986503875978,1.4545599223326224
1.7136610252590732,1.4214670757163168
2.2443192774976146,1.4354192060171382
1.8878730568570359,0.6943699600609128
2.458075753767711,0.6344268490720484
2.1525577992198697,0.18030903841998464
1.8695726109081314,0.40409841974074606
0.5040312838239999,-0.44534985099064006
0.3839065115501318,-0.14886278950494747
0.3018202045560748,-1.1188096879540326
-0.2361062028648725,-0.5250233621142693
-0.9448343140557183,-1.1177549244020164
-1.8526769841445663,-0.44534985099064134
-0.48307652508170357,-2.964123025863628
-0.23954165340880657,-0.372288006336475
-0.24330670341667343,-0.44534985099064006
-0.16997864012214367,-0.44534985099064134
0.39431705668145084,-0.5370226512149339
-0.684009393504346,-0.5587295299149788
0.39975540386678204,-0.5233110816607713
0.06675027204533372,1.9424068060142228
0.2506866573058318,0.036310202672656146
-2.990557946736925,-0.5164786410166788
0.3019274720411282,-1.0029423062173566
-0.9117386588976085,-0.6446587162586738
-0.2693127573321889,-0.11406411974457349
0.40669205908147865,0.46860609894659894
-0.22875556708885933,-0.44534985099064006
-0.033151558811269674,-1.0936568903802284
-0.2472332482619173,-0.7097454504212425
0.1661504867380235,-0.44534985099064006
0.3875425719868549,0.47329126481922174
0.28078314746988053,-0.6201822343640662
0.1945463340646241,-0.45775378167638
0.40209151398104964,1.7772174111670256
-0.25805547820348523,1.5487086441106257
0.29027832584588165,1.5285230354385202
-0.08114212992700996,-0.4757240485975322
0.48872331212787795,-0.22477448282275628
0.19598306541811045,-0.8806430254580416
-0.09023212766027165,-0.5188043780202553
0.7450282157820755,0.823050680513015
0.6192456030566094,-0.05773476398444242
0.5397285263795711,-0.25541326047435275
0.006175940609605582,-0.44555966942832026
-0.7088580075697484,0.6048606145791204
-1.615739227402637,0.7028795491908205
0.4519575449227932,-0.372288006336475
-0.48307652508170357,-2.964123025863628
-5.943154970281052e-05,0.8505676587729368
0.06549264685552414,0.694320024979912
0.6284335184899049,-0.7240812995509649
-0.44349278482855575,-0.5964394812440709
0.6382141659760804,-0.45835354186130195
0.3048071154100957,-0.5422744969686825
0.48787794269148677,0.10611308403446107
-2.753288421587981,-0.4807516911204989
0.539569629549286,-0.26790069363269614
-0.6778097013386091,-0.5168706494772005
-0.030640013584378064,-0.06168076996735833
0.6426292256709606,0.7451058530392058
0.012602327527889286,0.8505676587729368
0.20633986594782136,0.7043286211184042
-0.00972904500938337,-0.22511558200156945
0.39732522033678075,0.8505676587729368
0.6358556317980125,0.5725253350482226
0.5199059409701654,-0.3139787276301837
0.4337972694732943,0.6174185655242824
0.6412114410879289,1.4968239295615373
-0.013400100567183786,0.5793045964858272
0.5177874744509912,1.4968239295615362
0.15366778173578968,-0.53364629356599
0.7294677889179588,0.13467361203537348
0.43485552139185596,0.10606194606559124
0.1492996870243553,-0.23135008550095604
0.7412496902161385,-2.204157961282565
0.6186108162627644,-0.023313524320521074
0.5378036974398108,0.477306817964157
0.002116721355434532,-0.3665109307511763
-0.7079245659586617,-0.9339241614484386
-1.6162370763037162,-0.6095995656945506
0.4478762359892266,-0.44534985099064006
-0.0004108283575780008,0.8505676587729368
-0.48307652508170357,-2.964123025863628
0.06639527846064072,-1.8899044918502734
0.6307327242310379,-0.061592362303192316
-0.4424849457284194,-0.062133601681041574
0.6354700621095825,-0.2921658759355948
0.30550214055816594,1.733402681208109
0.48859385739878014,0.14237786224196075
-2.750374389909096,-0.341693567501875
0.5399185698704988,-0.42352928616589486
-0.6782614345714797,0.6811175906599847
-0.03343150402928698,-0.05336238395123517
0.6445647134661565,1.0850716054627523
0.008168183630883069,-2.3304875891332975
0.20479849454364946,-0.9836581647180799
-0.00697372395220554,-0.518936063158093
0.39794990973253436,-1.8032300696347336
0.628183138565303,1.0850716054627536
0.5165119326347019,0.15328927141643997
0.43293992515643337,-1.9677018330359464
0.6432901685595804,1.733402681208109
-0.015565041632923104,1.5853492608903799
0.521815738159559,1.6438517616675468
0.1534048643933607,0.7988496376424076
0.7274320338245781,0.7217593387014107
0.4337910276209639,0.2711732802135822
0.1540015318695658,0.4626172881099659
0.804235920662029,-2.239187281362812
0.6781656631028277,-0.05620263426699741
0.5995559784211327,0.39903242134178385
0.061369377250599356,-0.3665109307511775
-0.6500859383911117,-0.9339241614484386
-1.5606498791388204,-0.8992755837650271
0.5078369295296195,-0.44534985099064134
0.05754294903098728,0.694320024979912
0.05801458110554668,-1.8899044918502734
-0.48307652508170357,-2.964123025863628
0.6930575103145838,-0.13512538348664582
-0.3828746973512722,-0.13620786224234557
0.6987768239951819,-0.34628484745637667
0.3627966991221536,1.9399221531186772
0.5454281329195886,0.14128719222068287
-2.6931464596408388,-0.34628484745637667
0.599391204031358,-0.42352928616589486
-0.6219487674006404,0.6426336496072647
0.029052780061224994,-0.058083630068494325
0.7051601209956986,1.0828314393819989
0.06976062148717647,-1.9998507552843816
0.2668825233860938,-0.9836581647180799
0.04798646456453623,-0.518936063158093
0.4629587036349479,-1.9390456932263094
0.6959319205184662,1.0828314393819989
0.5779934054470747,0.030869351421168423
0.49338040873926853,-1.815137786565155
0.703200567658792,1.7723090651844882
0.04556990657390934,1.6671610197887439
0.5786991646713094,1.7074782932318862
0.2143830338916099,0.694320024979912
0.7873995054308456,0.6853288960229811
0.4949032107201211,0.2665022551343476
0.207763598496033,0.39903242134178385
0.05194586044593018,-0.061592362303192316
-0.07490868427835866,-0.14886278950494747
-0.14673960695886745,-0.287209407794673
-0.6854323772302339,-0.4970139665200051
-1.4026319859997038,-1.107614330688877
-2.308508937390289,-0.06159236230319108
-0.2378555553068177,-0.5370226512149339
-0.7003463228313623,-0.7240812995509649
-0.6973989605193129,-0.061592362303192316
-0.6220491847638783,-0.13512538348664582
-0.48307652508170357,-2.964123025863628
-1.1347175304267092,-0.6332116450110898
-0.055340784412287285,-0.5120221644876446
-0.38668018707193863,1.2820455451835742
-0.19867879937998184,0.05820309101476203
-3.44626178274048,-1.2348926470616097
-0.1514134852257902,-0.9674520332463532
-1.3668198697765104,-0.6084890631776689
-0.7256182228873675,-0.09023306791459672
-0.04736437391715365,0.6181684708230464
-0.6815204309084468,-0.06159236230319108
-0.48431169566648596,-1.091217894245813
-0.7015679097530355,-0.6949219569211237
-0.2912533656243743,-0.061592362303192316
-0.05865530330165761,-0.29422371255567653
-0.1703151237232978,-0.6652440979436987
-0.2595378935694707,-0.22400600745644628
-0.05023080931143225,1.7090711129472314
-0.7124644345650409,1.4757845813854036
-0.16787775554562537,1.6166760169175274
-0.5386526025065226,-1.2432390259724295
0.03754868660062785,-0.21784721761135745
-0.25641419507554597,-0.9436655866717907
-0.5374700806978798,-1.4923015279108853
1.349791506412087,-0.062133601681040956
1.228946453054127,-0.14555305492187837
1.1454045531826158,-0.287209407794673
0.6040422899219107,-0.522118684052642
-0.10380163576045731,-1.1083943763591184
-1.0104709329679546,-0.062133601681040956
1.048055843244661,-0.5587295299149788
0.6029476685090251,-0.5964394812440709
0.598596063140686,-0.062133601681041574
0.6749108051580165,-0.13620786224234557
1.237934482307074,-0.6332116450110898
-0.48307652508170357,-2.964123025863628
1.2441020605699458,-0.5190546046938548
0.9186114152293059,1.283128023939274
1.0988071012097032,0.06248628318333261
-2.145033098938574,-0.6119725504215181
1.1402488408003264,-0.982746184029438
-0.07737592308922717,-0.6313510137100015
0.5703135015810163,-0.09023306791459672
1.2493416881886872,0.3490955745424709
0.6131903585321126,-0.062133601681040956
0.8104090578425931,-1.0929251915399043
0.5937704064751782,-0.7076770559793653
1.0040930239580919,-0.062133601681040956
1.23503696233261,-0.2931412337999774
1.1215579525825767,-1.7095667567024422
1.0364450083558998,-0.22508848621214572
1.2488900466177053,1.6697613764308228
0.6001232024555422,1.436474844868995
1.1221555485599868,1.7068422248411934
0.7592191314704844,-0.6197390850102421
1.3412908910820953,-0.21784721761135745
1.0352994384469554,-1.0597333646986518
0.7576698805943696,-0.6133990567745493
0.052366265007948,-0.2921658759355948
-0.07120646281762705,-0.6006679239290864
-0.14344821800629662,-0.5233110816607713
-0.6822369304599437,-0.5499603287579902
-1.3982243843375168,-0.577534896934973
-2.300830400505261,-0.2921658759355948
-0.23222707155475278,-0.5233110816607713
-0.6929347239131702,-0.45835354186130195
-0.6962194652495277,-0.2921658759355948
-0.6176578478019837,-0.34628484745637667
-0.05606319790457676,-0.5120221644876446
-1.1287496718737675,-0.5190546046938548
-0.48307652508170357,-2.964123025863628
-0.38032090923209944,1.7431925724483792
-0.1960779540589801,-0.047398721460444354
-3.4426812931252315,-0.4592788629410669
-0.15387299462490542,-0.57031739251281
-1.3664409457407514,-0.5645804018182696
-0.7180175464946681,-0.59770689647384
-0.043939235187204266,0.16223814883650592
-0.6798491982579756,-0.2921658759355948
-0.4802751876870244,-0.5305285860829355
-0.6976513892019214,-0.5279376870595952
-0.28595940305273126,-0.2921658759355948
-0.057116801213629026,0.16692331470912933
-0.16911347807458632,-0.527937687059594
-0.25533709719498565,-0.4174865868528806
-0.04503013784745254,1.4708494610569325
-0.706183665376115,1.2423406940005322
-0.16448293321841045,1.430670346075657
-0.5327090260817885,-0.5083208801685867
0.03886244845883041,-0.6151029327734123
-0.2552624793978969,-0.5979373490125125
-0.5324653414837462,-0.4851878531744744
0.3754390627384841,1.9952524135630227
0.25243452010349177,1.2054878692182343
0.17675170183142877,0.20424718464887676
-0.36193953454271083,1.8918826820795447
-1.076665536504326,1.944964392189495
-1.981330339823316,1.4955320181432863
0.0857306467575918,1.9424068060142228
-0.3673191726919335,-0.5422744969686825
-0.36663751890806684,1.733402681208109
-0.2955123721743903,1.9399221531186772
0.2663263797177293,1.2820455451835742
-0.8024180396171721,1.283128023939274
0.27310587601531733,1.7431925724483792
-0.48307652508170357,-2.964123025863628
0.12170482210843056,0.8741050960932693
-3.118389233599602,1.8422479555809408
0.17246475996263788,1.149219219361274
-1.0402980464714162,-0.22257528148111388
-0.3975200110537914,1.2655855884796612
0.28307355586847766,0.30967787840324507
-0.3541986067921492,2.06149192322041
-0.15486850795819046,1.3652219409652155
-0.37475445664363927,1.8131786700581685
0.03769909180436311,1.6977938047642034
0.26824760771841333,-0.01814710767410858
0.1533314309024103,0.8522822777443109
0.06760527442775864,0.9616742050547032
0.28110034050172383,1.2850784958434667
-0.38097734579061,0.31935665651501977
0.15736606432595138,1.576921968709024
-0.2085867625533543,-0.4388384547076249
0.35931488961057245,-0.2846578568256315
0.06728640877325799,0.6165142601500233
-0.21185690242839159,0.23362624435725965
0.2285475911904811,0.14237786224196075
0.10465097295010277,-0.02422198350828321
0.029080445776548954,0.036310202672656146
-0.5078507139550104,0.02322216241731946
-1.2206085642682514,0.003590102034310415
-2.1277818881605812,0.10611308403446107
-0.05989732359676648,0.036310202672656146
-0.518138835543598,0.10611308403446107
-0.516593208372751,0.14237786224196075
-0.44310672780153604,0.14128719222068287
0.12167294320427245,0.05820309101476203
-0.9500617949263607,0.06248628318333261
0.12359090042106045,-0.047398721460444354
-0.20889339243296529,0.8741050960932693
-0.48307652508170357,-2.964123025863628
-3.2684253568868304,0.057139803835949694
0.024676797910742343,0.017496144805607846
-1.1872759147216256,0.02131348988008205
-0.5415098399071264,-0.022585978476364812
0.13091522710034745,0.02131348988008205
-0.5041986100847182,0.14237786224196014
-0.3054725984314403,0.03358352761946108
-0.5227879654218166,0.03549220015669849
-0.10725930456228651,0.14237786224196075
0.12080400190674938,0.10896370715724803
0.0039423303691572065,0.02649417248115317
-0.075372194722976,0.07216895011895912
0.12829054047703262,0.6017619847018233
-0.5311429870624406,0.3732532176454235
0.01226268361699476,0.3530676089733179
-0.360048182484006,0.07884633350250671
0.21146942842927974,-0.04003669881681682
-0.08111533651341693,-0.08879297195215802
-0.36118705633164794,0.09329771128444155
3.4542771199500626,-0.341693567501875
3.3450294312243365,-0.11554479470205102
3.267001660129778,-0.2624567108301202
2.734725440665189,-0.4474269624679384
2.019311799895153,-1.0766725191026312
1.0962454506500938,-0.34169356750187624
3.1761701065416488,-0.5164786410166788
2.7221704728491782,-0.4807516911204989
2.7183088860505356,-0.341693567501875
2.7811737536908767,-0.34628484745637667
3.3477846957129898,-1.2348926470616097
2.278672575910359,-0.6119725504215181
3.362352383045263,-0.4592788629410669
3.0311034378269817,1.8422479555809408
3.2047622059402956,0.057139803835949694
-0.48307652508170357,-2.964123025863628
3.2560870152322297,-0.9456872802088888
2.0489556707069227,-0.5225008313247156
2.69323183779892,-0.07809272075592795
3.3620366962855823,0.5226677188757509
2.7329785591497973,-0.341693567501875
2.93037942163935,-1.0368282804483426
2.711704362464499,-0.6640684064964596
3.117672205086849,-0.341693567501875
3.350261569674414,0.26597869784169104
3.2394709036010254,-0.43703923861070443
3.1575443475990164,-0.4301111107371296
3.3672252827323352,1.5699048441894956
2.7078301199966934,1.341396077133095
3.247058665315868,1.4363829675928423
2.878724575065081,-0.6830366155750617
3.4477002578592235,-0.09559070124157834
3.1524776765327975,-0.3813978943921949
2.86423700087492,-0.8130385551488761
0.2713880451681796,-0.42352928616589486
0.1454345415218818,-0.20777606508357913
0.07138491811521272,-1.0029423062173566
-0.4697763319833622,-1.0368639483388131
-1.1806375006277074,-1.1382961270517091
-2.086210172997742,-0.42352928616589486
-0.015757358401197675,-1.0029423062173566
-0.4761026679771067,-0.26790069363269614
-0.47588939112872025,-0.42352928616589486
-0.40059972268963057,-0.42352928616589486
0.16622471130237812,-0.9674520332463532
-0.9165813795856883,-0.982746184029438
0.16234530104626882,-0.57031739251281
-0.16609432610969904,1.149219219361274
0.01940327084631434,0.017496144805607846
-3.2284179155222232,-0.9456872802088888
-0.48307652508170357,-2.964123025863628
-1.1494888005274215,-0.7356283514735352
-0.5031003461410021,-0.15947801096773673
0.1728377032586228,0.45191175556864316
-0.46474778253454285,-0.42352928616589486
-0.2635405526801465,-1.0047070159230977
-0.47954508919021177,-1.0033344639297443
-0.07200532709246824,-0.42352928616589486
0.161766868214867,0.4296501351697289
0.04699454336479761,-1.0119619336022538
-0.03687309865342784,-0.44742185985552574
0.17439198924249097,1.5417209561705254
-0.49386653821531235,1.3084344246086976
0.05564077191283296,1.482553274890035
-0.31855575289388993,-0.5193651782470242
0.25680795040384813,-0.2855804774561446
-0.03821714065532479,-0.9595534275200279
-0.3204563454405674,-0.9468637533460479
1.4847185430496885,0.6907180510291517
1.360291753934844,-0.20402503255610055
1.2797385311867353,-0.6446587162586738
0.7388020696434852,-0.6734920717807944
0.030400789917603557,0.28516139909155286
-0.8792037068885742,0.5815391115976996
1.1947537558985644,-0.6446587162586738
0.739218481184477,-0.5168706494772005
0.7331777220669459,0.6811175906599847
0.8070576263982684,0.6426336496072647
1.3706216303755392,-0.6084890631776689
0.29761745479513757,-0.6313510137100015
1.3753963235479476,-0.5645804018182696
1.0455124604318222,-0.22257528148111388
1.2285119376022313,0.02131348988008205
-2.01540886850064,-0.5225008313247156
1.2735521984622413,-0.7356283514735352
-0.48307652508170357,-2.964123025863628
0.7087063473409553,-0.1509348037079332
1.3835523778646872,-0.2841144520017075
0.74497061942523,0.6907180510291517
0.9519677135370391,0.38462940563083725
0.7272858808830638,-0.544814797489138
1.1377641707402941,0.6686144449799125
1.370017482968626,-0.4653459549938835
1.25324099148858,-0.6446587162586725
1.1711005190636055,0.5622521338479795
1.3839901530954917,1.6253542938265058
0.7250858555556478,1.3920677622646773
1.2560926103039973,1.547704561307454
0.893122381574759,-0.563959443110961
1.4720098292807,-0.27942290837934614
1.1704387950288735,-0.7000779916254056
0.8883161490690153,-0.5492868479931952
0.7141549896102791,-0.05336238395123517
0.5929022837431749,-0.25168521055229864
0.5148934219323946,-0.11406411974457226
-0.025711181549460664,-0.14643837883435257
-0.7360837060184213,-0.16127658091716934
-1.6432891873331144,-0.05336238395123641
0.42282286500858235,-0.11406411974457349
-0.028173805710355493,-0.06168076996735833
-0.03062521809221731,-0.05336238395123517
0.0409639675216387,-0.058083630068494325
0.6033387593027754,-0.09023306791459672
-0.47603565110101087,-0.09023306791459672
0.6145532199573962,-0.59770689647384
0.27571906975443294,1.2655855884796612
0.46256111161663993,-0.022585978476364812
-2.780420126255828,-0.07809272075592795
0.5119205016981204,-0.15947801096773673
-0.704507586062849,-0.1509348037079332
-0.48307652508170357,-2.964123025863628
0.6210386023358492,-0.1477873062964275
-0.01444169764369805,-0.05336238395123517
0.18060254125102887,-0.12373143322277096
-0.03312928103279767,-0.11496340471928888
0.3715369238480573,-0.05336238395123517
0.6079915818033664,-0.062332251302564236
0.4952099966829768,-0.12251105025166745
0.40512009560946044,-0.13631516799501542
0.6162247366157252,0.9932424770882146
-0.03934880709511661,0.7647337100318141
0.49793291424166897,0.7445481013597098
0.12683014330045553,-0.08483735806629887
0.6980587966952618,-0.34503950385398313
0.4108060937599465,-0.2810023290682287
0.12649996669174257,-0.07809272075592795
0.05836158418675373,1.2710147114144728
-0.061181173506118756,-0.17423742130847794
-0.1403581516059759,0.260528927744912
-0.6750090086441008,0.3109282584676714
-1.3903847350011678,1.0026692225377722
-2.2944705924766455,0.9562762032813904
-0.22621989165092812,0.46860609894659894
-0.6887983814691128,0.7451058530392058
-0.6848274046537074,1.0850716054627523
-0.6115591836833784,1.0828314393819989
-0.04866413237012732,0.6181684708230464
-1.1239350606458272,0.3490955745424709
-0.04430029646004988,0.16223814883650592
-0.3716858148864857,0.30967787840324507
-0.18939803945190303,0.02131348988008205
-3.435998325351265,0.5226677188757509
-0.14424855782140897,0.45191175556864316
-1.3546414809249698,-0.2841144520017075
-0.7103010844688685,-0.1477873062964275
-0.48307652508170357,-2.964123025863628
-0.6738957808191057,1.2710147114144728
-0.472187880913922,1.0850983564933163
-0.6873619064814633,0.6157785232815036
-0.27953552261069214,0.8875512476852931
-0.05150951813326422,0.7434104228657388
-0.1605492130102725,0.2233534550109493
-0.2498940566349468,0.9616742050547032
-0.03641456555394766,0.7328545740525235
-0.7007590420276099,0.33381225449000823
-0.15439617388794682,-0.34372060674615673
-0.5253376748789086,0.655407681989987
0.048424571914157916,-0.26980170669684755
-0.2485667439099555,0.12435476752705041
-0.5285405441552806,0.7494810633034564
0.7561048188759386,-2.0782343146695745
0.6266317235836655,-0.023313524320521074
0.5506492340042091,0.477306817964157
0.01630034606777833,-0.3665109307511775
-0.6977401241599162,-0.9339241614484386
-1.601814512711513,-0.45073974774904363
0.46071323164467404,-0.44534985099064006
0.01223615829492598,0.8505676587729368
0.00721068572763951,-2.3304875891332975
0.07758075070410754,-1.9998507552843816
0.6450658239453593,-0.06159236230319108
-0.4343926944278022,-0.062133601681040956
0.6482141091888394,-0.2921658759355948
0.3174399837147285,2.06149192322041
0.49967376901195487,0.14237786224196014
-2.7396470887556,-0.341693567501875
0.5483024346560187,-0.42352928616589486
-0.6703290496896327,0.6907180510291517
-0.018129080803618556,-0.05336238395123517
0.6544106287410659,1.2710147114144728
-0.48307652508170357,-2.964123025863628
0.21604339579844029,-0.9836581647180799
0.0006608074266046577,-0.518936063158093
0.41761686574430484,-1.8492411015448742
0.6451543029140343,1.2733572943507845
0.5347641567327424,0.15328927141643997
0.4498682088063891,-1.6952950973086514
0.6537093780250421,1.9253203675246866
-0.0003917246943631028,1.811065983996486
0.5328715031368099,1.8009731796604345
0.16564364473499277,0.7988496376424076
0.7417490653268677,0.7217593387014107
0.44716585337057313,0.27117328021358345
0.16258093444846786,0.4626172881099659
0.6057953399365156,-0.9836581647180811
0.4832786930356384,-0.1601158870873832
0.4107233752107539,-0.04219306049915339
-0.1341771326286837,-0.5329074882815423
-0.8431061747539421,-1.1242553049873618
-1.757271851127655,-0.9836581647180799
0.31179532772179763,-1.0936568903802284
-0.14027405202349172,0.7043286211184042
-0.14285623813372128,-0.9836581647180799
-0.06763322499991906,-0.9836581647180799
0.49688032871639126,-1.091217894245813
-0.5849098847247557,-1.0929251915399043
0.5022938633618461,-0.5305285860829355
0.170643053086789,1.3652219409652155
0.35302939032131114,0.03358352761946108
-2.8844667420854595,-1.0368282804483426
0.40202864625392914,-1.0047070159230977
-0.8130481418921367,0.38462940563083725
-0.16670189902330837,-0.12373143322277096
0.5109975259911476,1.0850983564933163
-0.12716959813502185,-0.9836581647180799
-0.48307652508170357,-2.964123025863628
-0.14692847899580777,-1.0992665814893847
0.2687036333373654,-0.9836581647180811
0.49543328563608335,1.085098356493315
0.3855013800618719,-0.6902281535945888
0.29724123701063393,-0.9836581647180799
