KL_Male,Bottleneck_Male
-0.04693980140182247,-0.4453054416903253
-0.622811719876909,-0.4453054416903253
-0.210077341610786,-0.4837933389979933
-0.42512837679616944,-0.5607691336133306
-0.4840138846963599,-0.382851139355661
0.02540465273305803,0.7162921754831673
-0.22917225704336708,-0.5209631576307416
-0.4683441938546375,-0.5665686797829784
0.24693847185896192,-0.4015254419258067
0.13787339526252876,-0.5127910698462362
-0.4106957419084842,-2.678921564210006
-0.392355094308542,-1.6184253685096983
-1.0130885191550911,-0.8258439257720066
-1.7934460143732092,2.189982131229449
-0.007033306198199854,-0.44671988825495057
-0.40143059399426306,-0.4015254419258067
-0.4044130380537516,-0.4015254419258067
-2.537257545911286,-1.5096962727530776
-0.3370112228755043,-0.4015254419258067
0.15309234550121176,-0.41036234483932704
0.06155991403755872,1.8930395203046593
-0.7790202926773241,-0.22979101767362645
0.1544233546957626,-0.44671988825495057
-0.1324224582501392,-0.47777528992246227
-2.7793419609018337,-0.4015254419258067
0.06867637942711806,-0.849485530584582
-0.4229751732801933,-0.25292883955142803
0.1604573895526118,0.5441324525942132
-0.39157011085228655,-0.4015254419258067
-0.21446711003381153,-0.4015254419258067
-0.40232345946907566,-0.6648560003090475
-0.04975927149267425,-0.4015254419258077
0.14922481153143413,-0.4083424813162369
0.05390782024094633,0.536974278016606
-0.02050057924582557,0.869202131281309
0.15734162057979867,-0.40834248131623596
-0.4123272695421922,-0.40834248131623596
-0.0047186691602302015,-0.4828249487301878
-0.2208493144743139,-0.5500162886482968
-0.2773918883674261,-0.2729829662082937
0.23018137504304562,0.7958645519340057
-0.019696379404618075,-0.9423406386465646
-0.2651809305234947,-0.48150331567618165
0.6519257156552694,-0.5191879217816479
0.5476224281431785,-0.5127910698462362
0.47798630867294206,-1.6184253685096983
-0.4106957419084842,-2.678921564210006
-0.60257662018095,-0.8258439257720066
-1.390995258377574,2.1150376776822153
0.3996095197658779,-0.7292632714747409
0.011272349579604003,-0.5191879217816479
0.008447671528982537,-0.5191879217816479
-2.1287908418910555,-1.5758106360331772
0.06796676903704171,-0.5191879217816479
0.5567604377001503,-0.3898123626831136
0.4643228761451959,1.9705694561267117
-0.3757205590279085,-0.22979101767362645
0.5618013116397095,-0.7292632714747409
0.2721568319552574,-0.6784792658070891
-2.372042196894608,-0.5191879217816479
0.4744683464835466,-0.849485530584582
-0.018469420554814233,-0.25292883955142803
0.5692245633210693,0.5441324525942132
0.020956023568259013,-0.5191879217816479
0.18953724181581816,-0.5191879217816479
0.0015597267108596721,-0.6648560003090475
0.36093468361754844,-0.5191879217816479
0.556412866487044,-0.524268608472438
0.4640699577074535,0.7722992377282865
0.38476602621694045,1.1045270909929907
0.5663887011354809,-0.524268608472438
-0.0005003112257200847,-0.524268608472438
0.4045761712330842,-0.5158579758428996
0.18525003825935424,-0.5500162886482968
0.12753359807208747,-0.2729829662082937
0.64175393451153,1.0311895116456868
0.38656349227685266,-0.9423406386465646
0.14119981307067117,-0.48150331567618165
1.2720392811389627,-0.7711947798480128
1.1636210011614132,-0.5209631576307416
1.0940882029763712,-0.8258439257720066
0.6294253161419505,-0.8258439257720066
-0.4106957419084842,-2.678921564210006
-0.7719643164467237,1.9615746419459228
1.020786009778872,-0.7964388015692488
0.6255647429052821,-0.7711947798480128
0.6212840306895758,-0.7711947798480128
-1.5084898204898312,-0.8258439257720066
0.6865117011384746,-0.7711947798480128
1.1730077421567249,0.1142013534496161
1.0824088292379943,1.788992873616704
0.2449687187207708,-0.2317015649445024
1.1805291899878727,-0.7964388015692476
0.8896957248064707,-0.1744655496743606
-1.753284938052026,-0.7711947798480128
1.0916646432072703,-0.5810867361266029
0.5982620056265885,-0.26112937833900685
1.1848501401366336,0.9828227742403447
0.63412160373947,-0.7711947798480128
0.8132286656399292,-0.7711947798480128
0.6191816918464185,-0.6719910485574666
0.9735108979162537,-0.7711947798480114
1.179371569619853,-0.5562592356210775
1.0750506748356998,1.0949209796987591
1.0022130364568027,1.145963836805434
1.1845878115748274,-0.46577411793913426
0.6164698944696686,-0.7772977301542453
1.0199436156401587,-0.011844259710169907
0.8052345072442444,-0.559044950163715
0.7498711835049326,-0.2837953895973995
1.2609321664669044,1.0949209796987591
1.0033928804061696,-0.9754136407475119
0.760485319660696,-0.42973862107321664
2.143623179581303,2.303141422090981
2.0406715560171276,2.0371639346542794
1.9723641105203435,2.189982131229449
1.504219356202505,2.1150376776822153
0.892919017896147,1.9615746419459228
-0.4106957419084842,-2.678921564210006
1.889976875296366,2.076585408061454
1.5049643931776724,2.1114829568881865
1.4989626068185928,2.3568620183095117
-0.6362184746122769,1.8081305545791024
1.554800664922979,2.2029139090412997
2.049597292631885,0.7840691144454176
1.9521178837018984,1.6890495548319595
1.1200758296544302,2.048080665279558
2.058351533254627,1.6522886108395844
1.7651881052811635,1.072736017569393
-0.8855420350442547,2.2036876713424363
1.966017944810892,1.4637246356950904
1.4751997294104677,1.2958183635574878
2.057577221812173,0.7817678964958145
1.5140653685591523,2.3568620183095117
1.6817902295716645,2.3568620183095117
1.4938416468744917,2.1737040278536686
1.843433051599586,2.2606113247318653
2.0486495891721956,1.4545297035161124
1.9490088692752832,0.8239097554912582
1.8813104718111218,1.0076879591990042
2.0570575817707883,1.3640445858341679
1.4913696987590064,1.9745305226111587
1.8904047859407365,0.9101147276052036
1.6832573664947474,2.1068001366972053
1.620286737476964,1.7946005880822202
2.135928047752723,0.9035150382790005
1.871392512882514,1.873684108642546
1.6263671811923262,1.3280090889682505
0.4440006460333923,-0.30067115989535526
0.3399895055697842,-0.4824752603230727
0.2689143206159889,-0.44671988825495057
-0.1968542137358189,-0.7292632714747409
-0.8105129764389619,-0.7964388015692488
-1.5965769138771977,2.076585408061454
-0.4106957419084842,-2.678921564210006
-0.1998288302309599,-0.30067115989535526
-0.203088833457671,-0.30067115989535526
-2.3455975396640625,-0.421409887821824
-0.1395970544775344,-0.30067115989535526
0.34900357195642173,-0.35997006257989617
0.2609725119855278,1.9245284453117082
-0.58467531669274,-0.18240944535589335
0.35371241495588024,-1.8511803260503668
0.06537685447700513,-0.07582788572444082
-2.5818216256110302,-0.30067115989535526
0.26900719915589266,-0.7974099999244526
-0.22560641476508028,-0.17010339779688805
0.35971858176249466,0.670324201057635
-0.1904895980472858,-0.30067115989535526
-0.021124065900250188,-0.30067115989535526
-0.2064886684767478,-0.6216493192491775
0.15144344587867925,-0.30067115989535526
0.34313782198828235,-0.3303206112376265
0.25069919097940946,0.3352657139557024
0.17603025182189208,0.6674935672204066
0.35573515741469275,-0.3303206112376265
-0.2158591959480973,-0.3303206112376265
0.19216297251289227,-0.9528914996154836
-0.020764203598410698,-0.41246197497223774
-0.07989204833661182,-0.1952032753769825
0.43074609774864486,0.5941559878731028
0.1772742588970959,-0.39630563859969076
-0.07054780216974015,-0.45900360421602343
0.6526700592335448,-1.720512420292367
0.5437600255042729,-0.3617392537003875
0.4749094322839592,-0.4015254419258067
0.012928011693048755,-0.5191879217816479
-0.6061907180455116,-0.7711947798480128
-1.3914221749243392,2.1114829568881865
0.39891211958881895,-0.30067115989535526
-0.4106957419084842,-2.678921564210006
0.007529057278999211,-1.6186629005738098
-2.136105411762955,-0.2456573009352268
0.06428792812324995,-1.7827311872682496
0.5517154667060387,0.6253666789817985
0.461478321955004,2.056269594343849
-0.37642179583049623,-0.006639096435270548
0.5601841304150555,-0.44802066638322274
0.2715005648894145,0.48103322741981114
-2.376379621927257,-1.6368748325078062
0.47477184999996264,-0.6692966473221778
-0.018949421333354678,0.3694920544257641
0.5640069505160791,1.0596773893771647
0.0184923579954684,-1.677915189082193
0.18624179002542476,-1.5594103510831017
-0.0008434665955157206,-0.5550555355972663
0.3516082181636062,-1.774810891586419
0.5581419718740683,0.290136384446453
0.45774586413442697,1.2064224791874991
0.3831878778285159,1.2555325043873917
0.5627793486765796,0.33537894328742435
-0.004022083861915747,0.030135974898928598
0.4004054249458573,0.5623438724019072
0.185526647845856,-0.2852640671520996
0.1278048248454401,0.12010094216339813
0.6391969203163905,1.255532504387393
0.38410417499906496,0.08055918188323564
0.13685302574496513,0.35339669172038235
0.6493983880707641,-1.7079558819643574
0.5432103895122186,-0.36173925370038845
0.47324280141813413,-0.4015254419258067
0.009413299315025679,-0.5191879217816479
-0.6053824890292353,-0.7711947798480128
-1.3918532419806973,2.3568620183095117
0.39537828065843766,-0.30067115989535526
0.007224797116415571,-1.6186629005738098
-0.4106957419084842,-2.678921564210006
-2.131601280843254,-0.2456573009352268
0.06506948001208626,-1.8915996779226973
0.5537062551734706,0.6253666789817985
0.4590840705306369,2.056269594343849
-0.3755491490631,-0.006639096435270548
0.5578081228081123,-0.44802066638322274
0.27210235881529066,0.48103322741981114
-2.373856480758865,-1.6370476877892532
0.4750739831909445,-0.4476404953440629
-0.021366459045661777,0.3694920544257641
0.5656828104500546,1.0596773893771647
0.014653013662262172,-2.2133911534405875
0.1849071793985642,-1.6933680216553832
0.00154225351929197,-0.5550555355972651
0.3521491112305227,-1.410976657825918
0.5514986729422372,0.290136384446453
0.45480713075718715,1.2064224791874991
0.3824455383553272,1.3725364058198515
0.5645792340037008,0.33537894328742557
-0.0058966180235345556,0.030135974898928598
0.40250277505748444,0.5623438724019059
0.18266142509304745,-0.28526406715209834
0.12342023482851673,0.12010094216339813
0.6374342430187855,1.3358676161461993
0.383182473263186,0.08055918188323564
0.14092416140979142,0.35339669172038235
2.8600376165789734,-0.2456573009352268
2.7675443070944854,-0.5127910698462362
2.6950231758656438,-1.5096962727530776
2.230049478319477,-1.5758106360331772
1.6135677940176165,-0.8258439257720066
0.8168383366903712,1.8081305545791024
2.608531637410094,-0.421409887821824
2.221310858418239,-0.2456573009352268
2.2189852241785144,-0.2456573009352268
-0.4106957419084842,-2.678921564210006
2.2780878573320233,-0.2456573009352268
2.7683279768361646,-0.32281128801674297
2.676417689538454,1.7517218993714687
1.8441290840523403,-0.22979101767362645
2.7791063799031317,-0.421409887821824
2.4900774422725984,-0.44238831331226636
-0.16299856447886274,-0.2456573009352268
2.6853057251493344,-0.849485530584582
2.1983720472892547,-0.25292883955142803
2.7756754966485366,0.5441324525942132
2.224811897112287,-0.2456573009352268
2.3955204891636295,-0.2456573009352268
2.2140461525287023,-0.6648560003090475
2.5684480511083327,-0.2456573009352268
2.764229984432018,-0.25474795198108474
2.6642481780561504,0.22523799603544556
2.5986139548723286,0.5574658493001485
2.7857341331416947,-0.25474795198108574
2.209351626690634,-0.25474795198108474
2.6129127273251127,-0.474788326014172
2.408132221094848,-0.5500162886482968
2.3390150821170232,-0.2729829662082937
2.847759113590541,0.48412826995284525
2.5939052069767126,-0.8389916590591529
2.3505829022263454,-0.48150331567618165
0.7039355958270852,-1.7973529263014483
0.5947765021692164,-0.3617392537003875
0.5267115826654615,-0.4015254419258067
0.060717757159101084,-0.5191879217816479
-0.5553023806363104,-0.7711947798480128
-1.343722555338355,2.2029139090412997
0.4472957994189029,-0.30067115989535526
0.05740460904243602,-1.7827311872682496
0.05781297601808616,-1.8915996779226973
-2.0780119413570732,-0.2456573009352268
-0.4106957419084842,-2.678921564210006
0.6076707452365269,0.6253666789817985
0.5119613673051036,2.0259997614039413
-0.323935066474951,-0.006639096435270548
0.6126228656637097,-0.44802066638322274
0.32171138005041955,0.48103322741981114
-2.324305150247264,-2.062770032469584
0.5265689112424465,-0.6239684223455747
0.03273613383575705,0.3694920544257641
0.6181499021639578,1.0596773893771647
0.06798339326757369,-1.9413442436811064
0.23866320758695578,-1.8861942601077466
0.049130038948665626,-0.5550555355972663
0.4084375741841762,-1.7123528542693691
0.6101595797858603,0.29013638444645173
0.508041430257194,1.2064224791874991
0.43477848774307165,1.3725364058198515
0.6164532048590401,0.33537894328742435
0.04703763995515489,0.030135974898928598
0.4534410944752437,0.5623438724019059
0.23683107975326026,-0.2852640671520996
0.1779818163243834,0.12010094216339813
0.6893576306300165,1.3358676161461993
0.43609701986372046,0.08055918188323564
0.187474541965358,0.3533966917203836
0.052558318339962204,0.6253666789817985
-0.057279857583351,-0.4563773025596545
-0.11947532357365996,-0.41036234483932704
-0.5859074202579674,-0.3898123626831136
-1.2069013071649553,0.1142013534496161
-1.9912632089633582,0.7840691144454176
-0.19836890665981205,-0.35997006257989617
-0.5988207974192494,0.6253666789817985
-0.5962687966151455,0.6253666789817985
-2.73304690715332,-0.32281128801674297
-0.5310264992800705,0.6253666789817985
-0.4106957419084842,-2.678921564210006
-0.13491171437066923,1.6715923982397094
-0.9749251082232169,-0.1583365497428522
-0.040336811257255925,-0.5156737261545975
-0.3272300847994532,0.2624652405106917
-2.9763969892030557,0.6253666789817985
-0.12352224411909406,-0.08959491160205395
-0.6207027048455934,-0.12664054222272286
-0.03343036276457295,0.644704500333013
-0.5825202255048831,0.6253666789817985
-0.411765225735662,0.6253666789817985
-0.5998785197066141,-0.3180771350518764
-0.24460389253538312,0.6253666789817985
-0.04320671796547097,0.5346276711030331
-0.13988840190272286,0.7804313144819971
-0.2171427589462889,0.9483749313591763
-0.03591229225156043,0.5346276711030331
-0.6093133760758132,0.5346276711030331
-0.19694301793171734,0.08082172883800805
-0.4140119151348468,-0.39679459175430837
-0.4686045036677719,-0.03559013797118395
0.04009239276310696,0.732468458773131
-0.21443807583499155,-0.09570626012084701
-0.4577929030220202,-0.3511657014319818
-0.035976125374312946,1.9753204956680588
-0.1424387039996189,1.7703848108504425
-0.20478698084008226,1.8930395203046593
-0.6712012406942764,1.9705694561267117
-1.2923720845276696,1.788992873616704
-2.076827820332209,1.6890495548319595
-0.28208003591846614,1.9245284453117082
-0.6812588402543323,2.056269594343849
-0.6822592107820258,2.056269594343849
-2.818409742199138,1.7517218993714687
-0.6170734582120301,2.0259997614039413
-0.12832550751503238,1.6715923982397094
-0.4106957419084842,-2.678921564210006
-1.0610918902610083,1.4468958173482342
-0.12431466930181585,1.7338494424803352
-0.4126548052984044,1.1902111253494034
-3.0605712101070894,1.9232163576969918
-0.21299515155037585,1.6663663745682034
-0.7064313304656115,1.1858705830857732
-0.11902603868666783,-0.490992502205133
-0.6693668777159387,2.056269594343849
-0.4994544209269266,2.056269594343849
-0.6844308422644045,1.687919297431294
-0.33102957797634947,2.0562695943438505
-0.13002599431232542,1.7852223328442058
-0.2252858441829608,1.4626782319513607
-0.3017659936434266,0.9416272576287181
-0.12026806659220032,1.768054521956615
-0.6943966309125642,1.8117692598693922
-0.2836603706964213,1.1624731202732363
-0.4997378229235725,1.891705553535802
-0.5570584510826535,1.2110841737905782
-0.04707426151186753,-0.5312509743776884
-0.30069825035249076,1.3947591770530947
-0.5426124460464592,1.6211457699035223
1.176309924502498,-0.006639096435270548
1.0716751220281935,-0.5665686797829784
0.9993395985749458,-0.22979101767362645
0.530596096798875,-0.22979101767362645
-0.08229708573810125,-0.2317015649445024
-0.8673450474598539,2.048080665279558
0.91504932146022,-0.18240944535589335
0.5296483087666901,-0.006639096435270548
0.5258804311787383,-0.006639096435270548
-1.604371109355181,-0.22979101767362645
0.5919582534393455,-0.006639096435270548
1.0794574899396843,-0.1583365497428522
0.9875006182529826,1.4468958173482342
-0.4106957419084842,-2.678921564210006
1.0847977443840993,-0.18240944535589335
0.8029686712356253,-0.2213846096817709
-1.8497161485714997,-0.006639096435270548
0.9948754775228643,-0.2574939531013334
0.5013917147602234,-0.28463758953006446
1.0893345242165506,0.342495103625968
0.5385170362618622,-0.006639096435270548
0.7092806635115837,-0.006639096435270548
0.5217020919089584,-0.708855464507632
0.8769837094683273,-0.006639096435270548
1.0769486455826438,-0.1327352163131089
0.9786917998100462,-0.2116134041801259
0.9049959731320218,0.07942944030023535
1.0889434662025426,-0.1327352163131089
0.5272027188199825,-0.1327352163131089
0.9291766654467145,-0.22233988331720936
0.711827770932576,-0.2559655152846325
0.6506818580985565,-0.29600296439155227
1.1689495884254473,0.006091860952932123
0.9040040708752712,-0.2317015649445024
0.6636159611453307,-1.881837733073381
0.05292232950205529,-0.44802066638322274
-0.05407425503284936,-0.4824752603230727
-0.11662544413425738,-0.44671988825495057
-0.5831406132407528,-0.7292632714747409
-1.2030849446702303,-0.7964388015692476
-1.9846146770795028,1.6522886108395844
-0.19349543216282428,-1.8511803260503668
-0.5924033962325692,-0.44802066638322274
-0.5952475197722468,-0.44802066638322274
-2.7304119534490305,-0.421409887821824
-0.5272242197258973,-0.44802066638322274
-0.04096231963323037,-0.5156737261545975
-0.13109841567992642,1.7338494424803352
-0.9697577829291317,-0.18240944535589335
-0.4106957419084842,-2.678921564210006
-0.32172384551070243,-0.07582788572444082
-2.9732967892921573,-0.44802066638322274
-0.12565183298524157,-0.7974099999244526
-0.6141215891861428,-0.17010339779688805
-0.03046467484854592,0.670324201057635
-0.5810731733218477,-0.44802066638322274
-0.40827017812402466,-0.44802066638322274
-0.5964873643149365,-0.6216493192491775
-0.24002006628351824,-0.44802066638322274
-0.04187459176242046,-0.4970514553464486
-0.1388479459502182,0.6299647269314368
-0.2135054607146682,0.9621925801961397
-0.03140924296450887,-0.4970514553464486
-0.603875114225547,-0.4970514553464486
-0.19433460628855082,-0.6581924866397477
-0.41233034521343404,-0.412461974972239
-0.4686532000872703,-0.1952032753769825
0.041229925568228146,0.8888550008488377
-0.21344085220780346,-0.39630563859969076
-0.453459503478101,-0.45900360421602343
0.33265788702811655,0.48103322741981114
0.22615327087365805,-0.4832661075280244
0.16062260560812472,-0.47777528992246227
-0.30580816293714114,-0.6784792658070891
-0.9246602546067823,-0.1744655496743606
-1.7079726068330958,1.072736017569393
0.08181118673736316,-0.07582788572444082
-0.31046617217695477,0.48103322741981114
-0.3098759559699291,0.48103322741981114
-2.448953690393853,-0.44238831331226636
-0.24829159258362293,0.48103322741981114
0.23818166546942882,0.2624652405106917
0.1477152216154062,1.1902111253494034
-0.6872005335137004,-0.2213846096817709
0.24405175478017735,-0.07582788572444082
-0.4106957419084842,-2.678921564210006
-2.692505522710996,0.48103322741981114
0.1569107175068298,-0.34512081370563863
-0.3366158462326305,-0.2321541412895633
0.25268236218678025,0.5485526373885522
-0.2991056093477226,0.48103322741981114
-0.12651380737388507,0.48103322741981114
-0.31690408126805003,-0.6067440381758531
0.04022262249404455,0.4810332274198099
0.2398451784289887,0.43439610919397864
0.1403439483155205,-0.0333485326922217
0.06611716616469242,-0.19697606833240278
0.25097383548748736,0.4343961091939799
-0.3222922271508941,0.4343961091939799
0.08703278806118467,-0.3255781894242693
-0.13266572962287596,-0.5208059131572427
-0.18852336810983938,-0.21713139318479407
0.3186966232161593,0.10352779780077048
0.06584107340088119,-0.6242871027076592
-0.1758577336085327,-0.4638249709574862
2.9984981760173612,-1.644468750877165
2.903905058525575,-0.3617392537003875
2.8363439942608655,-0.4015254419258067
2.375467727191236,-0.5191879217816479
1.756020237125935,-0.7711947798480128
0.9567747368749968,2.2036876713424363
2.757696656996878,-0.30067115989535526
2.364596892672192,-1.6368748325078062
2.3612533021760505,-1.6370476877892532
0.22612761088934152,-0.2456573009352268
2.4156854268293935,-2.062770032469584
2.906290729660005,0.6253666789817985
2.820215967933874,1.9232163576969918
1.980590153840245,-0.006639096435270548
2.9189042959100417,-0.44802066638322274
2.6320893457765986,0.48103322741981114
-0.4106957419084842,-2.678921564210006
2.826893448448707,-0.6692966473221778
2.3395401089791887,0.3694920544257641
2.918630955621589,1.0596773893771634
2.373955173741758,-1.8497392429411417
2.544876528657864,-1.938306220072038
2.3555347145991568,-0.5550555355972651
2.7070457102365393,-1.760954959825893
2.908435353792361,0.29013638444645173
2.812506235152752,1.2064224791874991
2.741569372066783,1.3725364058198515
2.9231235409851677,0.33537894328742435
2.3521801660753083,0.030135974898929548
2.753724266675096,0.5623438724019059
2.553386281580734,-0.28526406715209834
2.4817728780806774,0.12010094216339813
2.9928035394008567,1.3358676161461993
2.737182348258322,0.08055918188323564
2.487606504444642,0.3533966917203836
0.2425643551193729,-0.6018312080374123
0.13350635391233506,-0.5634052909631712
0.06938980546328692,-0.849485530584582
-0.3991796472149533,-0.849485530584582
-1.0146853373603981,-0.5810867361266029
-1.7987837763663432,1.4637246356950904
-0.0060631372686483715,-0.7974099999244526
-0.40465736350285747,-0.6692966473221778
-0.4044726957793292,-0.4476404953440629
-2.5428663211373843,-0.849485530584582
-0.3392824429177204,-0.6239684223455747
0.15150771390135934,-0.08959491160205395
0.05495781691490964,1.6663663745682034
-0.786049912908887,-0.2574939531013334
0.1481486908004105,-0.7974099999244526
-0.13623378541399728,-0.34512081370563863
-2.7877748703555283,-0.6692966473221778
-0.4106957419084842,-2.678921564210006
-0.42803355179892527,-0.2819040766008716
0.1572336338945938,0.7790265091886766
-0.39482563136003107,-0.5727660118947886
-0.2206084982031283,-0.6692966473221778
-0.4076380156161024,-0.7050897445987439
-0.05476595902303408,-0.6692966473221778
0.1476478494057768,-0.7325042660582038
0.04827117484193809,1.072516688809346
-0.024346395449238917,1.2037243413122691
0.1585794267292321,-0.6695703829908034
-0.42003837415993445,-0.7325042660582038
-0.005602774776871064,-0.21564052476183995
-0.22376347504015068,-0.8783534877983507
-0.279286472578656,-0.29321266158146
0.229940045780012,1.2037243413122691
-0.025510146595668384,-0.8214030461288163
-0.26988956157867616,-0.50432445158577
0.6259381919997118,0.3694920544257641
0.5209504198457457,-0.6079563501754721
0.45340572835855675,-0.25292883955142803
-0.014681746719690938,-0.25292883955142803
-0.6297643398052989,-0.26112937833900685
-1.415276561474706,1.2958183635574878
0.3736855886447227,-0.17010339779688805
-0.01681403253101337,0.3694920544257641
-0.01893661052019574,0.3694920544257641
-2.1559491251586103,-0.25292883955142803
0.04304954520447076,0.3694920544257641
0.5299869383325388,-0.12664054222272286
0.43511169731550925,1.1858705830857732
-0.40459933632344147,-0.28463758953006446
0.5396970823793643,-0.17010339779688805
0.24631441264759962,-0.2321541412895633
-2.399871858306201,0.3694920544257641
0.4508315979920972,-0.2819040766008716
-0.4106957419084842,-2.678921564210006
0.5453125104443399,0.1002159281953038
-0.004923960284081306,0.3694920544257641
0.16395689038713493,0.3694920544257647
-0.02110477648057424,-0.7368010701472738
0.32927918412980534,0.3694920544257641
0.5340156275487637,-0.12062681377849901
0.4363626533152628,-0.20942878565698972
0.35835748271192597,0.0338117650240677
0.5411443804732192,-0.12062681377849901
-0.026490010405597487,-0.12062681377849901
0.3776702479068823,-0.24308819300633372
0.16228260899064187,-0.27862386108583964
0.1062677758777001,-0.34657720282446597
0.6120011551127965,-0.23993999649360012
0.3632807565805139,-0.26112937833900685
0.11711167790174226,-0.28463758953006446
0.05811343183196647,1.0596773893771647
-0.04539376594613302,0.1639117219450974
-0.1139498816809702,0.5441324525942132
-0.5768822505648709,0.5441324525942132
-1.196296912086498,0.9828227742403447
-1.9791079787219166,0.7817678964958145
-0.18829406011491415,0.670324201057635
-0.5888219060302521,1.0596773893771647
-0.5853835991805774,1.0596773893771647
-2.725371526802604,0.5441324525942132
-0.5219436352280182,1.0596773893771647
-0.034555770592300555,0.644704500333013
-0.12632547936600919,-0.490992502205133
-0.9655890074532018,0.342495103625968
-0.030777303077137236,0.670324201057635
-0.3142470695393774,0.5485526373885522
-2.9675102800926476,1.0596773893771634
-0.11731842573457611,0.7790265091886766
-0.607440219469847,0.1002159281953038
-0.4106957419084842,-2.678921564210006
-0.5759183519993893,1.0596773893771634
-0.40126770906766984,1.0596773893771647
-0.5875781209317695,0.5505442857388518
-0.23445789023664046,1.0596773893771634
-0.037019474062289684,0.8757787381466597
-0.1314324981644687,0.6421355146614521
-0.20879255391349147,0.48928664915717907
-0.023949370341807167,0.8757787381466597
-0.5991781541366056,0.8757787381466597
-0.18891238597997795,0.3543558162838526
-0.40266654667754137,0.4172670826977108
-0.4631132720421425,-0.37866568514052296
0.04950937823245424,-0.31752390522418344
-0.20764328796555312,0.5197131344206963
-0.45006118156252195,0.34249510362596675
0.662260838041673,-1.7206991217088117
0.5501553659913233,-0.36173925370038845
0.4843652275642081,-0.4015254419258067
0.02169432140824816,-0.5191879217816479
-0.5965641962955959,-0.7711947798480128
-1.3793653324576398,2.3568620183095117
0.40649331157983176,-0.30067115989535526
0.01817530699256312,-1.677915189082193
0.013823955283855232,-2.2133911534405875
-2.1264180964649984,-0.2456573009352268
0.0747545241761209,-1.9413442436811064
0.5661167015738715,0.6253666789817985
0.47015945611775933,2.056269594343849
-0.36854239874205563,-0.006639096435270548
0.5688426733487236,-0.44802066638322274
0.28243885026402293,0.48103322741981114
-2.364568148252994,-1.8497392429411417
0.4823332297337519,-0.5727660118947886
-0.008116714955159816,0.3694920544257641
0.5742079868750856,1.0596773893771634
-0.4106957419084842,-2.678921564210006
0.19464368071941526,-1.6875204629201557
0.00815268283028259,-0.5550555355972663
0.3691779262327124,-1.7188765080502726
0.5661933119038204,0.29013638444645173
0.4706109871017084,1.2064224791874991
0.3971030486689295,1.3725364058198515
0.5736008024838573,0.33537894328742435
0.0072413381991614685,0.030135974898928598
0.4114992600258556,0.5623438724019059
0.1901736000030317,-0.28526406715209834
0.13742264509067031,0.12010094216339813
0.6498307766098047,1.3358676161461993
0.39476318932520943,0.08055918188323564
0.1483527161519688,0.35339669172038235
0.5321139913002114,-1.5714719705952878
0.42603182416082336,-0.3617392537003875
0.3632091339628294,-0.4015254419258067
-0.1085979894701808,-0.5191879217816479
-0.7224307300735275,-0.7711947798480128
-1.5139695007405667,2.3568620183095117
0.27755137288332954,-0.30067115989535526
