"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68"
"11",0.366662055704377,0.356293192432023,0.329643557054708,0.348163288785377,0.296037911047589,0.226927892927754,0.137611391505903,0.33846724761808,0.295058277434628,0.294797564702133,0,0.30142320201169,0.356381044888027,0.363745501183546,0.346077540692704,0.252774719099203,0.357589346205372,0.32518806709937,0.342114147290829,0.0277678264517768,0.347073924393565,0.229621972290868,0.292486746611994,0.357204730717305,0.295450757623002,0.314587861271491,0.294243875371362,0.33397372016031,0.35592164384414,0.349956411757814,0.331305485762316,0.344713290658246,0.337355436452647,0.358332343374752,0.293717600586572,0.338958385004837,0.316001685955149,0.345773183934539,0.350744542789431,0.300683992647981,0.352458223081874,0.33508085871855,0.316083964274791,0.366266272593344,0.362302814170058,0.345121327383876,0.338371419116869,0.298169309497274,0.346334211321906,0.276750399112056,0.306245941136233,0.261148411698815,0.360810035967135,0.34412726766229,0.225598337268184,0.336979122766442,0.310365727509178,0.360628972386066,0.35355195695462,0.303082933995231,0.266909038722854,0.308253383209451,0.365285587294004,0.322603025966728,0.336827567319347,0.354789200175734,0.309550181277779,0.36104690554622
"12",0.124954550815369,0.112717387680209,0.0880503495504926,0.105087042870279,0.052847304781472,-0.0162109721622079,-0.104595970366018,0.0961842216528312,0.0524758878647866,0.0525216674066698,-0.186912694552925,0,0.114162882971821,0.121850333402177,0.103433485795051,0.00972621247959849,0.114718035121786,0.0821057149929722,0.0998330576053874,-0.214523130617168,0.105071048843399,-0.0134798033818903,0.0497104549055691,0.115337637621597,0.0536618111259343,0.0727956886776424,0.0515482760578569,0.091828061983436,0.114441891100013,0.107028598963204,0.0884104819179194,0.102994045455933,0.0947809818506496,0.115147431189723,0.0513137099125233,0.0968731333650687,0.0725902999515719,0.103062550834825,0.107299877847257,0.0579843759652675,0.108284222167013,0.0925377697407777,0.074214235435195,0.1236962115739,0.119420826433339,0.102775027733051,0.0961260946379166,0.0553376481838005,0.103851413337704,0.0340052677038816,0.0638689397975552,0.0185230063629983,0.117710225699517,0.101654307308959,-0.0167433573395882,0.0935334391768593,0.0676997617723219,0.118488421198801,0.11103369138692,0.0610492326560396,0.024038158336067,0.0659930663832877,0.12332030365998,0.0803142074013915,0.0949287944800756,0.112882022100536,0.0670572382115186,0.119201929514049
"13",0.0519325996426211,0.0396193087183235,0.0146399525890295,0.03264695270027,-0.0196419173089502,-0.089257771063065,-0.177187820934998,0.0238026721718108,-0.021089557607648,-0.0208034682942028,-0.260344686951158,-0.0134895505155865,0,0.0487448676030122,0.0309164726635528,-0.0632523280459064,0.0415186907574309,0.00935682798382158,0.0276054117129584,-0.287625186937084,0.0321932770123358,-0.085781624373726,-0.0235426053740934,0.0422929307594085,-0.0192621994734947,-0.000119893337559386,-0.0212081324303993,0.0186195486614188,0.0411969629435193,0.0349265766451472,0.0154751884006124,0.0303585664446414,0.0216980495938232,0.042014696715826,-0.0222658168859753,0.0239625198985881,-0.000371756043364001,0.0305951525561326,0.0348270484773782,-0.0145252148361944,0.0357076770421964,0.0200376491943946,0.00061671942511634,0.0506733833664184,0.0468287944190711,0.0299955771391565,0.0230096069468177,-0.0177521356148597,0.0312723720776154,-0.0387087637529947,-0.00869274917043103,-0.054140468266722,0.0451811906931689,0.0283411092585709,-0.0893540974927738,0.0204946291814642,-0.00539455966083386,0.0456133099844281,0.0387247424615454,-0.0118136080412963,-0.0487789381765912,-0.00649179963718439,0.0505351204239601,0.00720117492183135,0.0220012551935838,0.0410847074764647,-0.00527977674086992,0.0464666396355333
"14",0.0582881805248904,0.0459608142535784,0.0212772193242206,0.0387845629126415,-0.0131702913776802,-0.0825986842171412,-0.170533985583908,0.0301493496867834,-0.0142955332378052,-0.0142696393313127,-0.254111127831975,-0.00701748079577414,0.0478624610295858,0,0.0375340083853513,-0.0568104790092379,0.0483996395787706,0.0159245513060155,0.0338940195485013,-0.281054401548905,0.0377637376513219,-0.0795877621505116,-0.016947081886738,0.0488200936782963,-0.0131304636355933,0.00633226442310955,-0.0145506640540241,0.0248680471717796,0.047669997465736,0.0414302900992021,0.0216975065749415,0.0365813761511899,0.0282178497546373,0.0485915574769422,-0.0160082594674592,0.0303597035302261,0.00626656598275076,0.0376651118688688,0.0412435394575059,-0.00800559865842555,0.0422650536001551,0.026114474590391,0.00721499353026015,0.0574793054264184,0.0533570696191549,0.0368469603897071,0.0295836751410977,-0.0113803729533029,0.0375550081439612,-0.0326318418517817,-0.00269138928105746,-0.0473045569713683,0.051657523381505,0.0350232261640195,-0.0831041150807281,0.0262180844429432,0.00109910465769138,0.0523792755816225,0.0453483736040795,-0.00526691312004214,-0.0422662987536023,-8.59670601754047e-05,0.0570601993770763,0.0133496184862983,0.0280340582190594,0.0477223393989404,0.00144223321479294,0.0530924882510456
"15",0.0420075407720528,0.0300726675629461,0.00501348855115995,0.0230831808484064,-0.0292036895821017,-0.0988393809026872,-0.186779949935253,0.0144183257958937,-0.0303311859952752,-0.0304433314605111,-0.269914196033099,-0.0231357525721469,0.0316548123202281,0.0391734453203489,0,-0.0729119627432509,0.0321044430370028,-0.000219618700478794,0.0177492353893234,-0.297061447705299,0.0221630126731564,-0.0956392877249216,-0.0331531210160909,0.0326973193007249,-0.028998050287538,-0.00995019652887792,-0.0306867798790424,0.00893088987570266,0.0314641810713751,0.0251579644942853,0.00585424844646929,0.0207851777557976,0.0122114526158429,0.0325580830942934,-0.0318039839283934,0.0142411640603207,-0.00998196700579909,0.0209685676990696,0.0251627498707038,-0.0245358387121167,0.0260434897091633,0.0103715296308593,-0.008904228612039,0.0415359745084393,0.0371376576209596,0.0202101173572907,0.0137433705441295,-0.0272299498100332,0.0217297277649541,-0.0482883834799161,-0.0185454880389992,-0.0636209972875817,0.0356770814105771,0.0191685411710722,-0.0994041978263337,0.0105132253244147,-0.0148989962133027,0.0362276695451561,0.0291920645767989,-0.0210498305541756,-0.0586033970642976,-0.0164078345564312,0.040763396121703,-0.00231838287442685,0.0123311508324533,0.031162118019371,-0.0147883806533664,0.0364207187484564
"16",0.177909568369658,0.1661795960459,0.140412357193449,0.158070499759896,0.105522512161554,0.036814779183856,-0.0511921807000714,0.148621228634637,0.105416261400589,0.104993867524165,-0.133815697001386,0.112401450928563,0.16705203005501,0.17455951470506,0.156743303566715,0,0.167650693552752,0.136056547533565,0.153547461316768,-0.161319839521132,0.157570054256559,0.0393798231774312,0.102248586231126,0.168159284390745,0.106410480585844,0.125553753896229,0.104525459281068,0.144353924022852,0.166770778748783,0.161054899399261,0.141501894126069,0.155755800421516,0.147494208801252,0.168115445251445,0.1051421011622,0.150204959382449,0.125839294642208,0.155813806803085,0.161069514500971,0.110477186329232,0.162059218543028,0.145318917256755,0.126962901562847,0.177166567145619,0.172639883134034,0.155501724118397,0.149261734313363,0.108886796189493,0.157319932503173,0.0873011874467489,0.116929870659848,0.0717476004555559,0.170825854781904,0.154142986810013,0.0363717585269089,0.146561520016305,0.120584941330758,0.171526043024372,0.16443565459052,0.114270881523465,0.0770829425464268,0.118984597655227,0.177084445786772,0.13333584516774,0.147383012662449,0.16648670685765,0.120434561407092,0.172372432546832
"17",0.0519734067235915,0.0399786693546432,0.0147729173638676,0.0329664353786881,-0.0193317473753368,-0.0888299418381611,-0.17644249439787,0.0243490078041091,-0.0203701417294683,-0.0206889791489202,-0.260049298291794,-0.013063300043631,0.0414485688117211,0.0492581713073416,0.0313439584239968,-0.0626730505851174,0,0.00997409903454007,0.027857865932523,-0.287277642350646,0.0319545417362117,-0.0857448436505706,-0.0228048364605069,0.0426253960229086,-0.0190999792402964,0.000271915226945755,-0.0208279705918016,0.0191334135878088,0.041346299522975,0.0350524359649197,0.0156706076371679,0.0304752056434392,0.0221058050115356,0.0425195062271987,-0.0216561663731009,0.0242549330886529,-0.000183245450595659,0.0309246751210683,0.034834882653982,-0.0143440557987086,0.0361123121293564,0.0204583135117797,0.00148005594473103,0.0514377767202728,0.0472926747706781,0.0306118015627146,0.0236595262441703,-0.0171925651610505,0.0317504265802331,-0.0382684667142598,-0.00852183476786546,-0.053472368082201,0.0457545010750827,0.0287762412819067,-0.0891692488100717,0.0203112070586444,-0.00481763917440102,0.0463785597900972,0.0391119315024237,-0.01112241481329,-0.0481814251282073,-0.00649725869707148,0.0506626423192178,0.00733253878442804,0.0221130478789132,0.0414000648109004,-0.00479398563202315,0.0466578054129797
"18",0.0833328614189593,0.0713932756377269,0.0470485869225841,0.0640470306815048,0.0117583095618876,-0.0576174405339496,-0.145429831776613,0.0552119610843012,0.0112361284311855,0.0113022939861417,-0.228496721540469,0.0182061430021039,0.0727417059149502,0.0805461752520304,0.0626000622405419,-0.0309972731464003,0.0733997659822015,0,0.0587038382402937,-0.255799838523771,0.0636309134464408,-0.054087385809186,0.00830464726340019,0.0743672909702812,0.0125096921443863,0.0318579110217316,0.0105144135363735,0.0505497196882919,0.0729281922513739,0.0667232805568934,0.0471562268926402,0.0617737135520188,0.0534525997378589,0.0741757584168363,0.00991038122028394,0.0557973231011996,0.0311682563751689,0.0621653401604697,0.0665104935968311,0.0168814941151325,0.0675702693374829,0.0517415495390427,0.032743482677189,0.082386479628492,0.0782092911389661,0.0613719596562837,0.0547472255604647,0.0142180109263902,0.0632123855842289,-0.00707201084982991,0.0228184960259253,-0.0224222813011496,0.0769997402972766,0.0600953261870169,-0.0579907579132105,0.051997399086457,0.0266436831971522,0.0776985328608142,0.0701515637845124,0.0205153585329261,-0.017282880205739,0.0249063957128576,0.0817677489110138,0.0389239549215244,0.0534216486546465,0.0720492858271121,0.0263262630863316,0.0776533363523045
"19",0.0690746617825183,0.0570484855958774,0.0323082585808293,0.0497131403119308,-0.0024047368241598,-0.0715894458825455,-0.159645329730667,0.0410764047304825,-0.00340336587966712,-0.00325333769536759,-0.242667199868842,0.00387971706623191,0.0587007438756251,0.0661239373536554,0.0482345874018942,-0.045328494122591,0.0588869127294253,0.0266139197943357,0,-0.270363277612254,0.0492856948670893,-0.0683539716467795,-0.00567190088995485,0.0595978574214162,-0.00205024091281199,0.017239341506411,-0.00385463933510204,0.0364791563492991,0.0586163990299927,0.0523056402332242,0.0329525299815634,0.0472730785153863,0.0395743175123448,0.0593430890167979,-0.00466562968915995,0.0413219992857304,0.0168668801074839,0.0480807037396636,0.0517392256601648,0.00208554818875153,0.0524328079988365,0.037261724000712,0.0182937341725921,0.0682217225121411,0.0640361949074376,0.0471647563423637,0.0403036452276291,-0.000181882100658881,0.048571255523832,-0.0215372520471779,0.00841660123781359,-0.0365626761987831,0.0624359567156211,0.0460298241847407,-0.0725127713903427,0.0375290301429196,0.0119418959536067,0.0633146043279487,0.0555217674116915,0.00567020260629874,-0.0317131833104545,0.0107338968590323,0.067416949108619,0.0244291705850115,0.0390168524578693,0.0582417895880591,0.0118313497761515,0.0634516983596139
"20",0.382184028238737,0.371579768241504,0.346069629207448,0.364005907582826,0.312339867894633,0.24289737130014,0.153298811584467,0.355189232178193,0.311121204648474,0.310746375021483,0.0713903990527022,0.31684842998416,0.371847211345698,0.37978985319034,0.362197892486712,0.268072540990496,0.3732612416637,0.341108159251837,0.357964559138667,0,0.362946464279072,0.24577478973415,0.308312240782809,0.373230599143786,0.312170304712202,0.331331259913484,0.310105298893639,0.349511062108375,0.372087632134217,0.365443367961777,0.34769160132969,0.361333601161,0.353381300195583,0.373734235608239,0.309729240828703,0.354743911621057,0.332285236639266,0.362070116495647,0.366801538820443,0.316906850472267,0.367840448200812,0.35088599631011,0.3322952474064,0.382350799650333,0.377971104161953,0.361220020851843,0.354350686458692,0.313075845451296,0.361956604550162,0.293236395077604,0.321986114455968,0.276680888064445,0.376337249600366,0.360573854410924,0.24216670632253,0.352123665358765,0.326317319302201,0.377030898458879,0.369535429431669,0.318931918993448,0.283022420181632,0.324257092836232,0.381545637107623,0.338595804359455,0.352889497596065,0.37075944248395,0.324911065263936,0.377253806759729
"21",0.0732330226382755,0.061007192363907,0.0362061548473969,0.0538194754569351,0.00129099944605973,-0.0677096058955009,-0.155610120553616,0.0453609042257327,0.000676925935763829,0.00069762791287718,-0.239024696300525,0.00800571130160665,0.0630252155212892,0.069601946125077,0.0522015928572061,-0.0420786768200101,0.0626486558386858,0.0307682633069949,0.0487738135381027,-0.266479906577106,0,-0.0646861193733418,-0.00194363658515437,0.063667113641804,0.0017791017243431,0.0213095266110033,0.000342783126981825,0.0399011266205888,0.0625925095512296,0.0561276313327747,0.0367758315323094,0.0514519940181956,0.0433112791738852,0.0638179823043381,-0.00104734576975456,0.0454125126691927,0.0209558413160035,0.0522912507254844,0.0567204593588136,0.00625740367435095,0.0568287472430319,0.0416082076597326,0.0218338645897848,0.0722410127374384,0.0684350810768759,0.051426358407923,0.0442961243230472,0.00377163972167275,0.0528707763377125,-0.0174105626476759,0.0125805634527708,-0.0326707806739339,0.0665037637116526,0.0495905270221207,-0.0684219493907076,0.0413817827730112,0.0159694091799516,0.0671952405718044,0.0597330957088962,0.00950974154637365,-0.0275097206391775,0.0147314952183589,0.0718177879777654,0.0286104167975136,0.043180818099591,0.0621639824353793,0.0157849258490102,0.0676451450367397
"22",0.19100642555584,0.178928787687388,0.153494910814542,0.171109790987325,0.118603134351421,0.0498413011244924,-0.0384505674842898,0.162860640241219,0.118643553844941,0.118057200202039,-0.120987652939739,0.125228443120202,0.179931469728483,0.187336038846329,0.169400884968815,0.0757790122377121,0.180394931138036,0.148374352083431,0.166137419274213,-0.148737705678868,0.170509307064918,0,0.115681856401992,0.181186608486409,0.119201892150826,0.139294317265138,0.117485301459786,0.157328876730231,0.179872827424428,0.17324683234467,0.155104713901451,0.168537775015878,0.160564709992262,0.181229101672507,0.117271753321198,0.162727369406978,0.13816953542972,0.168814570870183,0.173867578757554,0.123657317786412,0.174426149561747,0.158091310126229,0.139990760183392,0.189884819280464,0.18519744529355,0.168845891248436,0.161803284159115,0.121319736372762,0.169688504345228,0.100283825943124,0.129787357174318,0.0846900115638616,0.184024145066441,0.167078582115125,0.0486531411477764,0.1600567049088,0.133582423429854,0.184324026869459,0.177053074239541,0.127355919231555,0.0900791338757846,0.131720104495431,0.189772838771454,0.146022382540231,0.160500478942685,0.178996600088183,0.133115900616488,0.184799430656999
