dgrp584,dgrp721,dgrp227,dgrp627,dgrp391,dgrp897,dgrp189,dgrp879,dgrp738,dgrp303,dgrp93,dgrp386,dgrp737,dgrp395,dgrp801,dgrp705,dgrp31,dgrp91,dgrp765,dgrp385,dgrp362,dgrp911,dgrp321,dgrp26,dgrp802,dgrp818,dgrp776,dgrp859,dgrp820,dgrp304,dgrp437,dgrp563,dgrp373,dgrp595,dgrp732,dgrp208,dgrp105,dgrp517,dgrp850,dgrp790,dgrp309,dgrp486,dgrp313,dgrp217,dgrp100,dgrp808,dgrp786,dgrp318,dgrp787,dgrp559,dgrp805,dgrp354,dgrp551,dgrp319,dgrp153,dgrp59,dgrp855,dgrp390,dgrp228,dgrp892,dgrp822,dgrp405,dgrp382,dgrp853,dgrp195,dgrp913,dgrp75,dgrp440
0.0,0.04709487688163737,0.07607116541470585,0.009149528184496901,0.02791716303699367,0.0471695741936969,0.040604439383763145,0.05251341645972076,0.15946527161174603,0.05529396275930812,0.0593218709839421,0.05622918533098604,0.15181158824823152,0.01592817190265081,0.13547124557375287,0.018187923535502467,0.01070118869987262,0.06990839444923022,0.10563767506235983,0.0048101574436498285,0.25111879532405845,0.06003795501589893,0.0065174140659362174,0.07951480498801902,0.05205997756208039,0.07629936841182912,0.014573709804649868,0.036232837731460944,0.06063318234716765,0.01293623574101424,0.04580458920954639,0.14193387921050243,0.028010260866407944,0.05711222266918579,0.14826401514508752,0.008006866171320938,0.0051743742491104,0.009025341752082718,0.06144480452641039,0.004799624473600621,0.19653074730502637,0.010868448187993141,0.08282269417169041,0.05004707950482743,0.03425811774861222,0.059381703213624314,0.023295211351746496,0.01115308621083539,0.021472586031763802,0.17650542837121103,0.029466099231900293,0.010553183175069121,0.011063001852801653,0.005877053027868035,0.08342104747343854,0.028084428305527844,0.06406883587858496,0.008215444393951093,0.051031948080402734,0.18817404950397773,0.054938887235433095,0.013557853107641125,0.04916538642890368,0.0015395283530768918,0.0009515131081033702,0.0312435045346079,0.009632812346047962,0.02158966219876447
0.0643146511061081,0.0,0.2967702011674334,0.021242973057342587,0.0939309327643115,0.25273656256212784,0.0003393405011532424,0.21022983838250575,0.05834777689091348,0.056629414827689434,0.0038909987985681297,0.0007177380120060118,0.04057407678349079,0.11063588577347047,0.39712545226626034,0.058853547101505393,0.12773833229590548,0.0060959008010076695,0.018169290267146705,0.04176834604398818,0.6612518768037259,0.008163441791353379,0.11152206164163693,0.006735909691432456,0.2677615356682923,0.16436835569932018,0.12620659752996266,0.22879495703686933,0.008461490426187847,0.06422509458297349,0.0006236144796043849,0.04576613314256811,0.007320782043530761,0.003657060208383287,0.03793326281866623,0.12578167409663707,0.06650977762761,0.029300014193552423,0.01564829661867183,0.030365461031913073,0.06915906720226207,0.06340544649690011,0.0067830023218673485,0.13108656457738738,0.0033909727938539157,0.015560264046596972,0.006004436447250588,0.14292560243101754,0.01997012186519145,0.06396569315487441,0.008938334849108356,0.054099176102026234,0.01917483755336072,0.11544472013420555,0.01258055516124446,0.13455296402498662,0.02835949959186068,0.027732202366978678,0.05618652984081689,0.06302102837828702,0.1458912946002823,0.15148110377582177,0.19836492624234786,0.04559007148925233,0.04981500029310775,0.008878988050853177,0.019445793715210363,0.018237550262757266
0.06020924418446898,0.16729326961979962,0.0,0.09167683095318524,0.04006185120470557,0.009736620362405734,0.15622015069829626,0.006513332291446693,0.3465379872325724,0.09790310191427123,0.1705040250425744,0.17769633473184038,0.31562864823748843,0.02508045378292203,0.00957109528988225,0.05563605742277222,0.023595716789827755,0.2138524456403682,0.262270750339986,0.06544926940798235,0.040173650457063094,0.16200944609974682,0.030214530786464806,0.2224771461255059,0.010998908198029815,0.04794110734122813,0.020407420645580196,0.026647504911442885,0.20557246713354296,0.0486632690669867,0.17091884805607255,0.25715200374688824,0.12068746949294785,0.19465319227891403,0.3075712104901195,0.030539424711490924,0.04614713721213944,0.10818856637436335,0.2118035146940755,0.08218015448591952,0.3709164572130277,0.04838366504925059,0.22072010345789678,0.038804625056116274,0.15581776402590858,0.14860171854072543,0.13147768728717912,0.035278275116693854,0.09508790972090408,0.36286917248380324,0.15238093878379488,0.05491240074618125,0.09350915338169724,0.04991537746858895,0.23722228258608943,0.01980122108859323,0.13904469171812123,0.10479543021513457,0.09271633115069615,0.35794839908399306,0.03544773423997753,0.027618037631934905,0.008258470651538594,0.06741202925711492,0.07412587908633256,0.12063263639597543,0.10180020743923925,0.09747688543449876
0.010438047342967086,0.017678324816455294,0.13431536881831274,0.0,0.031595250065655826,0.1047651077428052,0.013489666536517585,0.08762639839471485,0.11662768473860174,0.035153013989426614,0.02481296492224828,0.02329184845023521,0.10086823226066378,0.031817700425975634,0.2040259170284354,0.014619392171404613,0.03704224168845897,0.03681538621155506,0.0640746300943333,0.003227326633221276,0.3719926441821345,0.025661210157473975,0.02922969985566457,0.042306390380933576,0.11356674894943432,0.08339388827041454,0.03742342365030024,0.09243346233906942,0.032839435855104744,0.013792867284278905,0.018001908856566343,0.09005517126657006,0.005960944695614076,0.02759525738150688,0.09701660164969758,0.036179948102825134,0.011290009064335901,0.006090461156633363,0.03731493277300549,0.0007989124787177373,0.14010965424677624,0.012556025898558467,0.043381959530617624,0.056710042147398027,0.012224858493910671,0.026570790348682434,0.005170599709768213,0.045760232100099045,0.004922787996002952,0.12850988822878268,0.01221328902586792,0.009337358584378723,0.000141431614369797,0.033784204362834934,0.04876288600025318,0.04644619623107764,0.03261658566231328,0.004541995858581214,0.032434059293798896,0.13201273045164214,0.06469311781342287,0.04931003903506485,0.08131087597951042,0.003908398981238477,0.006588105888463886,0.007940228793185941,0.0009820095437037212,0.004577572655137885
0.03182205304148023,0.0708063727735456,0.05316253964260842,0.029805032878162878,0.0,0.06187089139367224,0.06366393440863177,0.020141369774711385,0.2272178021013801,0.017130112046006202,0.06528031839280152,0.07518488511231627,0.18238267990472934,0.0059170737694680155,0.08027818578498161,0.003222505290370221,0.022332322176386588,0.11112231526257871,0.14506770816508335,0.016484382397955393,0.20026532927982366,0.056992393613413114,0.022762008557410195,0.11269973962422533,0.06982113183296844,0.013641707312156078,0.013152162410324113,0.07645306209960724,0.11191629046017834,0.003821517506302474,0.07720520471986472,0.1222014190722428,0.03675404168943841,0.0980312894124831,0.17379513076676428,0.03243279343528832,0.010319462500473164,0.05699104789638533,0.12443107467247697,0.02911169593745937,0.22831560148377744,0.004968218910205577,0.10711040111533326,0.0038028493074048954,0.07197326423987299,0.046238097287041244,0.05429596723129428,0.04818954277558731,0.020528589230767502,0.23471754939010614,0.07672299999196361,0.006541162426913066,0.028603613715507615,0.05139924616271198,0.13183372607051216,0.0048329922977106135,0.03897667199909658,0.052328057853900975,0.014582947338894868,0.21578244246207767,0.005720370788995943,0.04246809514938374,0.016817275319921,0.025223215332851802,0.03754663034239932,0.03454555345388483,0.040802687069676324,0.0221309983512438
0.036584401865151266,0.14321881330957342,0.009138130692323658,0.07142054283302912,0.045537040277955895,0.0,0.13273176713376678,0.017768131345875723,0.2989303802744524,0.1058087865166076,0.15472891927296376,0.15560143188978148,0.2856922054780474,0.02298435569449518,0.036013641676783205,0.05381761945578392,0.011861703353514167,0.18061292790712324,0.22896577552910855,0.050537921821443635,0.07035961167615956,0.150750435890179,0.015764117923060105,0.19278626912509378,0.00017468143568990854,0.07116939050716461,0.01480395226479868,0.003996181254248597,0.16789819189989943,0.044420135897793867,0.14318294372448118,0.25225690851054505,0.10492806766323709,0.16196521716946333,0.28011992001927444,0.012616260121059018,0.03536978041659891,0.07498208305515229,0.1686928261409068,0.06067781490983036,0.3397541855929409,0.04262749767408093,0.1952247217712871,0.05377896093761904,0.1255772126549657,0.14256774409150616,0.10503543342488632,0.011778169146460854,0.08479301067951221,0.3194479535810003,0.11791066378686531,0.047884180909867215,0.07460975365061878,0.02141600568301547,0.20020717710662617,0.0246034473800405,0.13913742303789092,0.07343166308163673,0.09993913921387335,0.3289033242847456,0.05225829099082109,0.008309682033461276,0.019165935697950942,0.04694367557162952,0.047572320526878285,0.10745187476716467,0.07634408395651826,0.08638721384170617
0.054146436147248025,0.00033125438987939717,0.2703139700991902,0.015823531533521246,0.08219915214716719,0.22861396829660585,0.0,0.18959485373660956,0.06489494482407127,0.05086321839430569,0.004605876507662866,0.0017450567935888587,0.04722056005285486,0.09657074764815268,0.36598273791227287,0.049857534746576525,0.11203809580635726,0.008441521171175942,0.022742844110921475,0.03375260247480713,0.615964525190509,0.008325999347412289,0.09708448799385518,0.009753612847385884,0.24273827659803981,0.14970593994191722,0.11071888365318486,0.20651843481237728,0.009926253282243546,0.05434696003832895,0.0009514973207292217,0.04978736418687475,0.004767563301184316,0.005001994073684632,0.04437458547459314,0.1103106230775387,0.05600199834288304,0.023735858791905,0.016775739066391692,0.023739084407348895,0.07738206087613703,0.053482915492847005,0.009904986870705818,0.11748342089049055,0.0024934993305598388,0.01471339808646379,0.0036469126420853753,0.12640713114213648,0.015348809317314843,0.0713851446708972,0.007272508481965516,0.04508358912540415,0.014064400680685686,0.10125571948797774,0.015769272841652075,0.11904897978659246,0.026454162590419168,0.02215043536222023,0.050094095610569704,0.07093323057427862,0.13126728782333646,0.13418196419192466,0.17854768768783036,0.03717537678700406,0.04124120715476002,0.006358910259068872,0.014491660844976079,0.013828531688709397
0.047992076537857975,0.13231308384802998,0.007274570461411845,0.06740188483735095,0.01690974881729123,0.021215227825748348,0.12241882875044371,0.0,0.3095614041781968,0.060492279849875555,0.13058917551454963,0.14021566193681878,0.2697157880051767,0.010772042259137351,0.0185671450301583,0.030093601129402108,0.01762206970119474,0.17898451588755698,0.22255784850954408,0.04422083740252449,0.07828737312877479,0.12107548685586576,0.022816989819775802,0.18438704896082916,0.02498582045173743,0.022445303344425353,0.010943751442811402,0.040456842162176175,0.17482094829353723,0.026248237840994143,0.13775258271977528,0.20463092781295286,0.08791920702502166,0.16170378156859555,0.26088131512041335,0.027117752873025484,0.02833444163362629,0.09061997957200713,0.18447273734373565,0.0611621590640002,0.3221572055898473,0.026812347385106204,0.18033168344135503,0.015062376606322047,0.12656976064954376,0.10729952743498321,0.10355188459415451,0.0369011917814783,0.0641508458096717,0.3219174922980685,0.126901894814384,0.03198327571565753,0.0678882696852135,0.048905358386353334,0.20237154659287743,0.005239053808512434,0.0970367615230726,0.08635621106492723,0.056356618531484166,0.3088249008830463,0.01303432065164858,0.028881761903408142,0.00012634683269031996,0.04979875715943123,0.05986330524892047,0.08651953578224819,0.07907220548594819,0.06646721603302601
0.288647765018401,0.0775301988852485,0.8163260586947378,0.1866964466453365,0.40122848721342724,0.7001503337768223,0.0884187617154055,0.653372753443811,0.0,0.28616939166399485,0.09355871717810885,0.07274449221201688,0.01803721218570063,0.43441353883435746,1.0182037841847094,0.31279621574168087,0.4539465905943003,0.03635419429712182,0.01733978891586398,0.2545380777849553,1.4867032188024574,0.1150084246893633,0.414472733086225,0.03512619423190474,0.7253982064133402,0.5497407557933831,0.4623648246482471,0.6233832662486478,0.04162313845664711,0.3253190464634354,0.07049479782831833,0.11240058831410821,0.1424213344637883,0.048977475092126924,0.02347668146306971,0.4357804957339737,0.322598764640284,0.16950895485103123,0.04205450719179082,0.20996302160474128,0.02214174638040143,0.3219318267134583,0.04255443315200528,0.48437256804150897,0.08501331744467905,0.14742453528525307,0.11590339165398181,0.45573780669282077,0.19530079223211114,0.002310952948092195,0.09233265361857661,0.2973493089714284,0.18319137221475496,0.38537494218264057,0.023180628811060956,0.4928369527356736,0.18782206525646122,0.17206396497553086,0.2888213648599534,0.024776999021208883,0.5172234317362663,0.4839601280328766,0.6294168695896265,0.2522067297139577,0.24583495360571234,0.14894613689691685,0.16749175724351023,0.18894640094338733
0.0762210841093878,0.054231343390938075,0.15579381234272532,0.04257622778195273,0.0205596167169393,0.1722380319293258,0.05035131562703424,0.08628397905422698,0.20092640436568246,0.0,0.03704848703833833,0.05228922497014235,0.13547299018847125,0.048725419052453825,0.1907321767047172,0.01603171858341582,0.0856437359782375,0.09314329698825109,0.11411634962877416,0.03839882729177459,0.38930440129878585,0.026874253057758604,0.08175942239701703,0.08676139169779984,0.1866956756771362,0.03123322721050919,0.06826785538782065,0.19065331347670256,0.10412390276918122,0.024545628306306,0.06480150583674575,0.06227144611783916,0.02764205622960635,0.08528681831949136,0.12526901475410113,0.1014197802745014,0.04213963728304863,0.08529344359773203,0.12477815990274373,0.05036343821349514,0.17356394578129664,0.027667887251269754,0.07580426711875798,0.02455023624877818,0.06958506272334906,0.016106557616975208,0.05615092134749137,0.12963361744622284,0.017331150722425453,0.19857134654290756,0.08363013241026376,0.025372191078282282,0.03802677972604056,0.1248706609502282,0.11319861875930766,0.04824531197201303,0.008096578820354175,0.07864419434875575,0.00013754148224496724,0.16045013619129153,0.03036380556777388,0.12373080851788092,0.0785650735609741,0.05577477253072345,0.07592965199384052,0.022315668476072473,0.056744990471574316,0.0185915517926377
